Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
93360	-9355.588	-9504.238	148.65	0.0136837	0.115648	0.000478316	0.000237085	0.000275519	0.000235106	0.000405207	0.000273201	0.00016052	0.00024382	0.000508159	0.000413745	0.000417909	0.000216665	0.0005846	0.000109081	8.387e-05	0.000417542	0.0011018	0.000162988	0.000348188	0.000181733	0.000434549	0.000151545	0.000357866	0.000838874	0.000181475	0.000332711	0.000154169	0.000229358	0.000816977	0.000411255	0.000126616	0.000453716	0.0003206093	0.006456381	0.1743804	-8.045287	0.1808367	0.9642972	0.689378
93380	-9352.532	-9505.028	152.4962	0.0518826	0.0255596	0.000186982	0.000299324	0.000251752	0.000593499	0.000860497	0.000193176	0.00049619	0.000260795	0.000484409	0.000620988	0.000500521	0.000516719	0.000312064	0.000169377	0.000225954	0.000343817	0.000446041	0.000156716	0.000715145	0.000177807	0.000299502	0.000136005	0.000133317	0.000434908	0.0002041	0.000411587	0.000268322	0.000337442	0.000371265	0.000448717	0.000207011	0.000326805	0.0002972189	-0.01985413	0.2116803	-8.121042	0.1918262	1.103501	0.3679865
93400	-9346.024	-9503.689	157.6649	0.04848	0.119285	0.000190444	0.000359411	0.000269608	0.00018742	0.000331532	0.000326165	0.000565923	0.000311758	0.000377626	0.000352413	0.000178474	0.000360083	0.000251479	0.000203958	0.000172253	0.000257222	0.000614585	0.000287095	0.000467148	0.000197353	0.000497371	0.000159881	0.00077228	0.000325457	0.000218156	0.000565248	0.000285516	0.000294553	0.000526562	0.000475528	0.000140317	0.00092084	0.0003282297	-1.945669e-06	0.09525996	-8.021797	0.09525802	1.00002	0.4663519
93420	-9358.729	-9503.653	144.923	0.0446312	0.087866	0.000631373	0.000130231	5.12384e-05	0.000236338	0.001203	0.000228212	0.000795198	0.000247599	0.000342805	0.000743564	0.000257097	0.000146193	0.000833003	9.87072e-05	0.000111509	0.000380523	0.000468757	0.000798116	0.000512845	0.000141569	0.000383627	0.000384385	0.000141821	0.000376203	0.000179208	0.000430084	0.000643592	0.000206965	0.000356257	0.000448563	0.000156788	0.000529982	0.0003346357	-0.03208799	0.05672966	-8.002468	0.02464167	2.302184	0.6252423
93440	-9356.727	-9506.036	149.3089	0.00260491	0.1049	0.000369218	0.000440498	0.000431355	0.000152891	0.000675588	0.000226787	0.000964103	0.000166816	0.00051258	0.000562025	0.000274934	0.000418112	0.000519827	0.000168136	0.000119118	0.000209007	0.00062071	0.000203838	0.000264675	0.000144718	0.000327257	0.000302675	0.000102572	0.000476566	0.000442019	0.000412553	0.000424781	0.000386186	0.000439221	0.00115663	0.000137113	0.000652887	0.0003859552	-0.01915021	0.04806017	-7.859789	0.02890996	1.662409	0.5799312
93460	-9353.533	-9508.572	155.0394	0.0482614	0.00567383	0.000431606	0.000270833	0.000179519	0.000181394	0.000776849	0.0003486	0.000158413	0.000139208	0.000411915	0.000712718	0.000422173	0.000226828	0.000417407	0.000160083	0.000175567	0.000316496	0.00071367	0.000160283	0.000316463	0.000150284	0.000371915	0.000247651	0.000264274	0.000638072	0.000238877	0.000873279	0.000275263	0.000364768	0.000392201	0.000281144	0.000276035	0.00074815	0.0003289195	-0.01912404	0.07643569	-8.019697	0.05731165	1.333685	0.5829988
93480	-9350.539	-9508.827	158.2883	0.0181379	0.0156701	0.000405818	0.000408539	0.000253437	0.000416213	0.000587002	0.000372929	0.00032545	0.000301693	0.000377735	0.000605671	0.000651187	0.000291955	0.000449048	0.000349287	0.000325093	0.000715241	0.000667664	0.000186016	0.000239493	0.000108809	0.000380669	0.000274039	0.000474116	0.00067665	0.000164913	0.000505799	0.000202722	0.000253495	0.000543155	0.000439528	0.000186343	0.000423907	0.0003598954	-0.01538128	0.03014662	-7.929697	0.01476534	2.041716	0.3915464
93500	-9350.878	-9501.953	151.075	0.0926991	0.0461978	0.000380366	0.000931007	0.000161961	0.00057165	0.000617464	0.000258564	0.000317606	0.000359239	0.000319772	0.000537336	0.000379828	0.000429985	0.000617519	0.00044477	0.000186571	0.000636382	0.000852964	0.00023053	0.00059536	0.0001566	0.000457633	0.000153155	0.000507685	0.00102773	0.00020886	0.000381128	0.000426375	0.000531487	0.000265538	0.000502737	0.000332166	0.000798434	0.0004157137	-0.02276845	0.02691708	-7.785514	0.004148628	6.488188	0.4732011
93520	-9356.056	-9507.489	151.4336	0.0140353	0.102526	0.000383249	0.000254065	9.25396e-05	0.000261597	0.000284248	0.000258685	7.62464e-05	0.000509326	0.000339899	0.000425119	0.000119052	0.000183009	0.000421235	0.000108635	7.09229e-05	0.000521851	0.00048005	0.000212006	0.000428899	0.000164509	0.00063249	0.000136771	0.000479585	0.0007208	0.000222938	0.000281706	0.000778748	0.000223711	0.00068285	0.000388533	0.000289234	0.00023879	0.0002905195	-0.01710427	0.0313524	-8.14384	0.01424813	2.200457	0.7189517
93540	-9347.299	-9502.891	155.5927	0.0317801	0.0748896	0.000355951	0.000507995	0.000368152	0.000175777	0.000459347	0.000269265	0.000208859	0.000248413	0.000312018	0.000493288	0.000198905	0.000501675	0.000508409	0.000180634	0.000189826	0.000270193	0.000460635	0.000115783	0.000323017	7.89704e-05	0.000438253	0.000112602	0.000659918	0.000516745	0.000251424	0.000374479	0.000528375	0.000581605	0.000601932	0.000369345	0.000202037	0.000248139	0.0002966859	-0.008373517	0.06075291	-8.122836	0.05237939	1.159863	0.5295086
93560	-9353.45	-9497.052	143.6018	0.0170233	0.0546735	0.000275477	0.000451058	0.000505764	0.000343292	0.000595375	0.000295499	0.00032307	0.000241257	0.000390587	0.000506715	0.000775882	0.00044977	0.000508622	0.000118217	9.19086e-05	0.0008726	0.000587313	0.000400929	0.000610462	0.000168255	0.000286839	0.000160586	0.000230214	0.000610525	0.000398201	0.000700256	0.00104789	0.000505045	0.00125163	0.000352308	0.000189546	0.000216143	0.000336156	-0.002286466	0.06829914	-7.997935	0.06601267	1.034637	0.6095457
93580	-9347.256	-9503.411	156.1544	0.0375154	0.0379361	0.000356567	0.000271308	0.00033779	0.000206697	0.000723608	0.000318716	0.000812886	0.000225139	0.000462294	0.000507105	0.000274518	0.000489279	0.000552668	0.000167226	0.000228272	0.000712824	0.000702853	0.000254506	0.000562138	0.000148653	0.000333955	0.000204785	0.000177638	0.000427338	0.000469684	0.000377194	0.000197909	0.000268417	0.000448499	0.000402067	0.000180353	0.00031803	0.0003109707	-0.02420308	0.05727923	-8.075812	0.03307615	1.731738	0.5614493
93600	-9349.393	-9500.804	151.4112	0.0407409	0.09787	0.000417224	0.000400043	0.000179173	0.000634459	0.000386556	0.000315737	0.00047871	0.000290516	0.000411202	0.000489149	0.000439974	0.000613126	0.000496883	0.000400825	0.000269119	0.000557705	0.000839777	0.00019805	0.000373731	0.000129727	0.000318963	0.000214109	0.000207804	0.000736747	0.000482182	0.000400756	0.000554405	0.000498196	0.000743511	0.000830695	0.000237713	0.0004056	0.0004110458	0.01257648	0.1250113	-7.796806	0.1375878	0.9085931	0.36581
93620	-9350.444	-9501.736	151.2922	0.0161158	0.0319162	0.000464488	0.000619843	0.000286449	0.000274074	0.000458904	0.000280272	0.000530384	0.000264914	0.000456023	0.000361032	0.000505377	0.0004126	0.00059788	0.000286321	0.000280242	0.000647597	0.000677354	0.000186362	0.00124299	0.000134716	0.000348513	0.000135365	0.000302187	0.000679191	0.000338603	0.000363851	0.000362004	0.00031291	0.000811286	0.000488601	0.000539135	0.000408255	0.0004563905	-0.02757123	0.1021835	-7.692162	0.07461224	1.369527	0.4633279
93640	-9363.691	-9515.661	151.9705	0.0775537	0.126902	0.00022154	0.000334672	0.000154738	0.000792493	0.000627981	0.000435741	0.000731903	0.000330948	0.000506973	0.00049989	0.000182117	0.000357611	0.000661566	0.000362957	0.000251862	0.000438405	0.000543939	0.000790319	0.000754794	0.000149854	0.000428035	0.000203523	0.000228513	0.000604032	0.000426328	0.000417773	0.000382763	0.00020794	0.000762132	0.000954851	0.000351227	0.000341565	0.0003753893	-0.02686999	0.03032092	-7.887547	0.003450935	8.786292	0.5048537
93660	-9348.128	-9498.772	150.6439	0.0390792	0.0133942	0.000374349	0.000500439	0.000214356	0.000473648	0.00043083	0.000214981	0.000238418	0.000197288	0.000502089	0.000430926	0.000208774	0.000353898	0.000667054	0.000266622	0.000126511	0.000954356	0.000769765	0.000131521	0.000570169	0.00014864	0.000208411	0.000167997	0.000172335	0.000665077	0.000176895	0.000293936	0.000275034	0.00011059	0.00079635	0.000321948	0.000137496	0.000484508	0.0002948779	0.004059672	0.02534428	-8.128949	0.02940396	0.8619345	0.5862103
93680	-9353.52	-9507.058	153.5387	0.0129665	0.0236418	0.000489005	0.000572805	0.000150559	0.000295328	0.00045713	0.00025293	0.000364447	0.000256984	0.000380012	0.000293689	0.000277987	0.000137973	0.000606314	0.000124653	0.000290984	0.000450628	0.00029151	0.000121838	0.000533246	0.000154585	0.000291735	0.000135608	0.000731925	0.000327837	0.000222022	0.000326961	0.000344475	0.000572275	0.000581959	0.000650783	0.000207773	0.000543466	0.0002985199	-0.01415879	0.01882468	-8.116674	0.004665898	4.034525	0.6413941
93700	-9350.894	-9513.612	162.7184	0.0378857	0.0128684	0.000355195	0.000537294	0.000308854	0.000328649	0.000431033	0.000209809	0.000392306	0.000166562	0.000326011	0.000357839	0.000317116	0.000350428	0.000617227	0.0002351	0.0001633	0.000272396	0.000316981	0.000397501	0.000378135	0.000156577	0.000320222	0.000152701	0.000225646	0.000376651	0.000382755	0.000432766	0.000320743	0.00051543	0.000531921	0.000565798	0.000413124	0.000446574	0.0003566141	0.01243826	0.007838667	-7.938856	0.02027693	0.3865806	0.3749672
93720	-9354.444	-9518.464	164.0197	0.0275453	0.0102566	0.000341496	0.000354475	0.000479786	0.000391342	0.000614438	0.000360545	0.000320053	0.000255937	0.000666915	0.000597756	0.00028572	0.000488468	0.000427493	0.000216255	0.000165716	0.000726148	0.000560055	0.000271954	0.000398103	0.000268685	0.000255726	0.000166214	0.000355698	0.000439612	0.000454973	0.000349745	0.000563106	0.000316704	0.000338588	0.000632919	0.000351203	0.000322821	0.0003863827	-0.0110761	0.0233278	-7.858682	0.01225171	1.904045	0.3515913
93740	-9349.634	-9507.974	158.3401	0.0256947	0.0630325	0.000251481	0.000346639	0.000229042	0.000105327	0.000422179	0.000293373	0.000360874	0.000351773	0.000370195	0.000360362	0.00030883	0.000230087	0.000285059	0.000243622	0.000185667	0.000351527	0.000558088	0.00064862	0.000422493	9.66263e-05	0.00030777	0.000162291	0.000235079	0.000632817	0.000225293	0.000506115	0.000196905	0.000155542	0.000339616	0.000926475	0.000108016	0.000484466	0.0003030912	-0.01842272	0.04561623	-8.101477	0.02719351	1.677467	0.4842205
93760	-9358.395	-9513.664	155.2688	0.0209996	0.0220174	0.000288248	0.000721593	0.0001685	0.000386676	0.000414558	0.000371226	0.000145354	0.00027445	0.000507668	0.000399611	0.000316332	0.00021753	0.000584545	8.65675e-05	0.000135387	0.000215011	0.000563704	0.000398699	0.000717555	0.000270886	0.000297731	0.000192971	0.000251999	0.000400034	0.000218124	0.000453022	0.000213567	0.0002884	0.00045359	0.000518105	0.000272961	0.000553719	0.000285004	0.01460992	0.1211871	-8.163007	0.135797	0.8924135	0.4441627
93780	-9348.798	-9506.025	157.2272	0.0102459	0.0183818	0.000283673	0.0004688	0.000333651	0.000128401	0.000439221	0.000336974	0.000556611	0.000342585	0.000422503	0.000301205	0.000284438	0.000288062	0.00034673	0.000361354	0.000147015	0.000308358	0.000603201	0.000253149	0.000805699	0.000133714	0.000347689	0.000253188	0.000257242	0.000250667	0.000349884	0.000960639	0.000394151	0.000288106	0.0007815	0.000891037	0.000218662	0.000308526	0.0003352987	-0.01523883	0.03150813	-8.000489	0.0162693	1.936662	0.5019157
93800	-9351.357	-9512.142	160.7847	0.0257233	0.0412766	0.000190804	0.000275323	0.00032311	0.000224934	0.00034204	0.000237514	0.000201245	0.00036134	0.000329459	0.000333567	0.000315539	0.000398446	0.000452776	0.000379737	0.00022645	0.000300875	0.000757967	0.000240547	0.000399583	0.000202151	0.000496978	0.000176499	0.000583282	0.000608629	0.000286042	0.000550674	0.000354229	0.000230472	0.000620641	0.000363971	0.000145792	0.000246053	0.0003348418	0.009729338	0.0898389	-8.001852	0.09956824	0.9022847	0.5066313
93820	-9361.386	-9504.299	142.9138	0.03348	0.0577756	0.000295185	0.000217979	0.000282822	0.000356565	0.000901596	0.00022643	0.00019107	0.000226625	0.000734046	0.000762561	0.000314377	0.000463178	0.000622303	0.000714635	7.11209e-05	0.00141046	0.000495976	0.000134617	0.00138954	0.000220127	0.000481173	0.000255728	0.000352419	0.000335758	0.0003489	0.000365131	0.000384281	0.000279998	0.000620393	0.000489932	0.000262406	0.000221657	0.0003819899	0.05511504	0.03958671	-7.870116	0.09470175	0.4180146	0.688068
93840	-9338.954	-9499.309	160.3546	0.0577809	0.0110782	0.00037027	0.000669607	0.000215249	0.000230203	0.000552713	0.000396707	0.000302698	0.00036342	0.000655253	0.000351178	0.000295589	0.000282401	0.000488788	0.000335755	0.000261256	0.000515787	0.000992809	0.00020095	0.000500987	0.000293178	0.000568468	0.000155845	0.000408611	0.000714079	0.000366127	0.000449596	0.000516925	0.000350516	0.000506227	0.000558771	0.000283313	0.000327769	0.0003599641	-0.03604151	0.0441781	-7.929506	0.008136594	5.429557	0.3926302
93860	-9357.321	-9509.728	152.4071	0.0289277	0.13222	0.000410877	0.000392076	0.000232073	0.000433018	0.000602623	0.00027746	0.000461326	0.000455163	0.000339416	0.000386956	0.000425385	0.000298123	0.00075918	0.000236835	0.000213114	0.000759303	0.00050102	0.000230736	0.000431615	0.000124168	0.00054372	0.000273308	0.00059512	0.000368897	0.000285701	0.000693672	0.000196694	0.000851315	0.000650001	0.000849168	0.000182081	0.000284196	0.0003541663	-0.01979007	0.1041463	-7.945744	0.08435626	1.234601	0.5117316
93880	-9365.678	-9517.144	151.4664	0.0567161	0.0678456	0.00058329	0.000442717	0.000282433	0.000250363	0.000811283	0.000301965	0.000212658	0.000131274	0.000717746	0.000612684	0.000298352	0.000285959	0.000700197	0.000361838	0.000121181	0.000388912	0.000738474	0.000145901	0.000320857	0.000209815	0.000198592	0.000160234	0.000352549	0.000416237	0.000347986	0.000385106	0.000151377	0.000299087	0.000542522	0.000500698	0.000408954	0.000337247	0.0003335263	0.07117311	0.0606983	-8.005789	0.1318714	0.460284	0.4513766
93900	-9335.007	-9499.623	164.6155	0.0511388	0.00286603	0.000211933	0.000292568	0.000257207	0.000215103	0.000357043	0.000249247	0.00024416	0.000257038	0.000309351	0.000334388	0.000202462	0.000283949	0.00024887	0.000325803	0.000165199	0.000345709	0.000395399	0.000189088	0.000349052	0.000143386	0.000360765	0.000127176	0.000563035	0.000338538	0.00021864	0.000545396	0.000290287	0.000260787	0.000615454	0.000334521	0.000189761	0.000872554	0.0002568659	-0.01673554	0.02368373	-8.266956	0.006948184	3.408621	0.4693306
93920	-9362.311	-9516.012	153.7006	0.0170939	0.0931996	0.000326037	0.000544731	0.000202645	0.000382838	0.000581275	0.000309782	0.000138966	0.000142834	0.000630124	0.00060553	0.000131308	0.000489867	0.000276976	0.000202145	0.000126743	0.000291793	0.000745298	0.000136926	0.000219672	0.000260158	0.00033267	0.000162699	0.000198186	0.000901877	0.000230003	0.00038242	0.0001927	0.000246443	0.000476454	0.00104015	0.000211017	0.000335534	0.0003275106	-0.01700541	0.04631554	-8.02399	0.02931012	1.580189	0.5573284
93940	-9347.501	-9501.765	154.2634	0.0540475	0.0454536	0.00031681	0.0004838	0.000204536	0.000125137	0.000550645	0.000337871	0.000490472	0.000212559	0.000554398	0.000460181	0.000510167	0.000463803	0.000312786	0.000209545	0.00061065	0.000231385	0.000653713	0.000104092	0.00034398	0.000220037	0.000445079	0.000131297	0.00052453	0.000491199	0.000262721	0.000434558	0.000352516	0.000150173	0.000674493	0.000480408	0.000467701	0.000471933	0.0003661897	-0.01538197	0.05126245	-7.912359	0.03588049	1.4287	0.4686176
93960	-9345.564	-9506.333	160.7694	0.0446708	0.072191	0.000322552	0.000198146	0.000410117	0.000433766	0.000498671	0.000327602	0.000410945	0.000320494	0.000374294	0.000306264	0.000547633	0.000299043	0.000510359	0.000452998	0.000391368	0.000429201	0.000653924	0.00066251	0.000463285	0.000135656	0.000305406	0.000166891	0.000488163	0.00050724	0.00042271	0.00054692	0.00035681	0.000283687	0.000512948	0.000873633	0.000197624	0.00036818	0.0004046143	-0.01200957	0.02127672	-7.812576	0.009267145	2.29593	0.3783857
93980	-9367.555	-9512.789	145.2336	0.0858246	0.095004	0.000307568	0.000257304	0.000124985	0.00048994	0.000489849	0.000530392	0.000210562	0.000195668	0.000495755	0.000459459	0.000263327	0.000483841	0.000287517	0.000275808	0.000404297	0.00142223	0.00119379	0.000238768	0.000406742	0.000225229	0.000279948	0.000165844	0.000591651	0.000519651	0.000403513	0.000618933	0.000493081	0.000255483	0.000299256	0.00166617	0.000159414	0.00049681	0.0003885421	-0.02445122	0.04949781	-7.853109	0.02504659	1.976229	0.4889829
94000	-9355.83	-9499.246	143.4159	0.0440656	0.00494632	0.000309728	0.000316159	0.000168888	0.000165954	0.000876225	0.00025759	0.000246508	0.000471488	0.00041329	0.000773577	0.000192476	0.000465936	0.000477831	0.000466679	6.3268e-05	0.0010065	0.000603809	0.000123413	0.000432542	0.000145567	0.0011927	0.000246911	0.000643829	0.000653969	0.000110814	0.000513826	0.00010549	0.000232508	0.000915606	0.000530938	0.000113032	0.000259599	0.00031103	-0.03201021	0.04792975	-8.075621	0.01591954	3.01075	0.6350672
94020	-9351.595	-9509.687	158.0918	0.0340394	0.13766	0.000404863	0.00044797	0.000230784	0.000288036	0.00078035	0.000272257	0.000290009	0.000277865	0.000298977	0.000547477	0.000241883	0.000446958	0.000705639	0.000290577	0.000162325	0.000366045	0.000471449	0.000574259	0.000317358	0.000110068	0.000572556	0.000209653	0.000228656	0.000626281	0.000288589	0.00076974	0.000208895	0.000326173	0.000443524	0.000413312	0.00031925	0.000332832	0.0003783319	-0.02918281	0.09262296	-7.879739	0.06344015	1.460005	0.4788497
94040	-9356.532	-9510.757	154.225	0.0329946	0.0801338	0.000520953	0.000258677	0.0003024	0.000715056	0.000431016	0.000257043	0.000186205	0.000321793	0.000532635	0.000453979	0.000296814	0.000195931	0.000409196	0.000120379	0.000352289	0.000950944	0.000532323	0.00030603	0.000539962	0.000169346	0.000479838	0.0001946	0.000263694	0.000597965	0.000117169	0.000357468	0.000281468	0.000162703	0.000519839	0.000581109	0.000142953	0.000601355	0.0003113319	-0.01578442	0.02185195	-8.074651	0.006067533	3.601456	0.5231898
94060	-9346.563	-9507.813	161.2495	0.0148532	0.147681	0.000401752	0.0003823	0.000208991	0.000576708	0.000383005	0.000348373	0.000363423	0.000210696	0.000498678	0.00039717	0.000320161	0.000445701	0.000312549	0.000273121	0.000405856	0.000543978	0.000397595	0.000312709	0.000402202	0.00018268	0.000380799	0.000143631	0.000714326	0.000391781	0.000272968	0.000581136	0.000158206	0.000227126	0.000501942	0.000737679	0.000238789	0.000566216	0.0003743258	-0.01111942	0.02180831	-7.890384	0.01068889	2.040279	0.4021773
94080	-9348.327	-9502.972	154.6455	0.0743604	0.0229998	0.000250583	0.000582451	9.83225e-05	0.000192138	0.000332531	0.000254745	0.000237334	0.000297419	0.000657778	0.000366761	0.000365642	0.000420983	0.000335883	0.000375397	0.000122395	0.000517886	0.000352978	8.85597e-05	0.000478303	0.000205483	0.000424102	0.000159595	0.000267253	0.000416506	0.000251709	0.000944832	0.000246787	0.00049987	0.000490642	0.000465693	0.000358199	0.000675006	0.0003351508	-0.01697579	0.03511041	-8.00093	0.01813462	1.936098	0.5536047
94100	-9355.273	-9504.516	149.2435	0.0305425	0.0920641	0.000315808	0.000215928	0.000233045	0.000166282	0.000643295	0.000182468	0.000535634	0.000281197	0.000665271	0.000496597	0.00027763	0.000230205	0.000334001	0.000194787	0.000166036	0.000488716	0.000717272	0.000163479	0.000600019	0.000137544	0.000453335	0.00022003	0.000458679	0.000501509	0.00031609	0.000854145	0.00013332	0.000392098	0.00068596	0.000566138	8.85964e-05	0.00041862	0.0003378962	0.0210281	0.1190861	-7.992772	0.1401142	0.8499217	0.5835508
94120	-9343.541	-9509.141	165.6004	0.0317139	0.0105701	0.000343373	0.000421058	0.000319368	0.000260975	0.000485251	0.000198008	0.000297974	0.000191146	0.000365318	0.000423926	0.000199351	0.000312857	0.000435907	0.000314418	0.00029431	0.000297113	0.00061097	0.000362222	0.000351745	0.000132418	0.000288429	0.000193525	0.000231072	0.000426301	0.000324484	0.00044405	0.000249607	0.000332627	0.000662581	0.000381996	0.000189092	0.0005098	0.0002984925	-0.0298784	0.04152343	-8.116766	0.01164502	3.565766	0.4454246
94140	-9332.513	-9503.887	171.3743	0.0555237	0.0463626	0.000276529	0.000403848	0.000248005	0.000172389	0.000444749	0.000211048	0.000230737	0.000282508	0.000427861	0.000376688	0.000440375	0.000338496	0.000466405	0.000253871	0.000352948	0.000331825	0.000445487	0.000295198	0.000439229	0.000159927	0.000392329	0.000200224	0.000407673	0.000303455	0.000252871	0.000362837	0.000200155	0.000313797	0.000593339	0.000355746	0.000162125	0.00045943	0.0003302086	-0.01906639	0.06219839	-8.015786	0.043132	1.442047	0.3333223
94160	-9347.21	-9504.555	157.3446	0.0706471	0.0376329	0.00031959	0.000450582	0.000272978	0.000436753	0.000518828	0.000356227	0.000290234	0.000197059	0.000512023	0.000463912	0.000145254	0.00055134	0.000620537	0.000102914	0.00024589	0.000290813	0.000548411	0.000173272	0.000394371	0.00014776	0.000313582	0.000183275	0.000187418	0.000496969	0.000326412	0.000405729	0.000160649	0.000247567	0.000492008	0.000621086	0.00019991	0.000380107	0.0002754371	-0.02262056	0.1272304	-8.197151	0.1046098	1.216237	0.4974045
94180	-9353.861	-9512.485	158.6241	0.118112	0.0998742	0.000147037	0.000447041	0.000281606	0.000153999	0.000397231	0.000192828	0.000446447	0.000235095	0.000293704	0.00037937	0.000182029	0.0002482	0.000195579	0.000132265	0.00015251	0.000226094	0.000343322	0.000134562	0.000490252	0.000103449	0.000354781	0.000127109	0.000135348	0.000310612	0.000241336	0.000428274	0.000374683	0.000470622	0.000764225	0.00042331	0.00011922	0.000621773	0.0002238316	-0.008992546	0.04650969	-8.404617	0.03751714	1.239692	0.472586
94200	-9345.766	-9505.038	159.2719	0.0363935	0.042086	0.000227725	0.000575082	0.000291109	0.00036793	0.000501959	0.000204687	0.000408879	0.000196622	0.000392209	0.000404995	0.000309292	0.000384785	0.000477837	0.000186649	0.000152707	0.000345676	0.00053841	0.00014796	0.000625137	0.000183997	0.000249241	0.000233925	0.000254393	0.000467972	0.0004279	0.000614757	0.000189834	0.000295561	0.000479626	0.000282965	0.00024025	0.000576578	0.0002893252	0.03594387	0.0337067	-8.147959	0.06965056	0.48394	0.437844
94220	-9330.886	-9512.632	181.7461	0.00933806	0.081059	0.000322081	0.000336002	0.000165267	0.000163636	0.000336792	0.000251077	0.000318402	0.000242082	0.000347082	0.000310233	0.00027351	0.000304149	0.000398396	0.000183692	0.000171736	0.000277051	0.000430758	0.000317001	0.000397177	0.000191121	0.000362461	0.00021038	0.000285286	0.000361283	0.000326104	0.000352225	0.000322199	0.000272231	0.000458128	0.000396882	0.000278308	0.000339658	0.0002908462	-0.02114935	0.02920155	-8.142716	0.008052193	3.626533	0.2509676
94240	-9355.676	-9506.306	150.6301	0.0245769	0.0246032	0.000302859	0.000345699	0.000230071	0.000253979	0.000685914	0.000360161	0.000494896	0.000241562	0.000361691	0.000924709	0.000239138	0.000731621	0.00045183	0.000584673	0.00031455	0.000287577	0.000547672	0.000760907	0.000741152	0.000146715	0.000250473	0.000130747	0.000339695	0.000480189	0.000685867	0.000332685	0.000757203	0.000164323	0.000297699	0.00064631	0.000146449	0.000344453	0.0003694974	-0.01212068	0.02329006	-7.903367	0.01116938	2.08517	0.4771896
94260	-9352.421	-9506.924	154.5028	0.0428635	0.0183175	0.000410317	0.000422337	0.000170812	0.000261261	0.000602282	0.000235977	0.000483268	0.000298412	0.000508231	0.000423314	0.000466453	0.000257678	0.000594395	0.000301763	0.000438234	0.000727758	0.0006106	0.000187949	0.000992746	0.00015783	0.000393115	0.000181239	0.000315398	0.000705599	0.000503164	0.00042884	0.000151171	0.000592092	0.000297492	0.000354192	0.000268391	0.000615932	0.0004004505	-0.01390212	0.0355609	-7.82292	0.02165879	1.64187	0.5012278
94280	-9344.361	-9512.724	168.3627	0.0506663	0.0477236	0.000323346	0.000409955	0.000377109	0.000317674	0.000582093	0.000380584	0.000591848	0.000356119	0.000312928	0.000503197	0.000256083	0.000373185	0.000460848	0.000362567	0.00027739	0.000409692	0.000701408	0.000332618	0.000582274	0.000192472	0.000423843	0.000168296	0.000353893	0.000514407	0.000388087	0.000319386	0.000259585	0.000357385	0.000414659	0.000487087	0.00022902	0.000430357	0.0003683535	-0.005604086	0.06132638	-7.906468	0.05572229	1.100572	0.3309675
94300	-9357.315	-9511.774	154.4586	0.0180028	0.125344	0.000501094	0.000630515	0.000320237	0.000570205	0.000735204	0.000347257	0.000379858	0.000352265	0.00078852	0.000921913	0.000407074	0.000190136	0.000546727	0.000455175	0.000176959	0.000459822	0.000442622	0.000176442	0.000535877	0.000338438	0.000340492	0.000175132	0.000365764	0.000601334	0.000335662	0.000509691	0.000252099	0.000174004	0.000379529	0.000995278	0.00020088	0.000393225	0.0003861907	-0.02663911	0.0898472	-7.859179	0.06320809	1.421451	0.459172
94320	-9349.238	-9500.493	151.2549	0.0556434	0.106021	0.000487787	0.000746255	0.000238763	0.000202466	0.000686108	0.000254868	0.000344168	0.000257494	0.000555816	0.000566325	0.000448998	0.000401746	0.000838129	0.000207095	0.000139414	0.000222659	0.000728264	0.000266497	0.000678727	0.000281783	0.000449934	0.000320611	0.000292961	0.000905349	0.000519418	0.00060975	0.000235798	0.000329193	0.000260305	0.000449123	0.000419572	0.000799189	0.0003442541	-0.03441891	0.1064044	-7.974131	0.07198547	1.478137	0.4297433
94340	-9358.421	-9510.126	151.7047	0.0657128	0.0206241	0.00030058	0.000428268	0.000889881	0.000371486	0.000415834	0.000259561	0.000322175	0.000244887	0.000556847	0.000405626	0.000340333	0.000625792	0.000354655	0.000413186	0.000341323	0.000545011	0.000670752	0.000209586	0.000550311	0.000171944	0.000398624	0.000193011	0.00035641	0.000528292	0.000327922	0.000656538	0.000231934	0.000325053	0.000413815	0.000791049	0.000286092	0.00118893	0.0003584337	0.0439192	0.09185742	-7.933767	0.1357766	0.6765334	0.4013352
94360	-9358.709	-9516.788	158.0795	0.00795407	0.161606	0.000163261	0.000403654	0.000377896	0.000147771	0.000415904	0.000227799	0.000270815	0.000291869	0.000389545	0.000477467	0.000728675	0.000310487	0.000321433	0.000163086	0.000193815	0.00047897	0.000348764	0.000217328	0.000861679	0.000109465	0.000282647	0.000123162	0.00025662	0.00038295	0.000305902	0.000430637	0.000290026	0.000184697	0.000504362	0.000334662	0.000183445	0.000368166	0.0003310316	0.003428042	0.0462518	-8.013297	0.04967984	0.9309973	0.5403309
