Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
97900	-9351.869	-9503.008	151.1391	0.0593773	0.0274691	0.000196058	0.000799371	0.000801685	0.000320638	0.000216535	0.000468198	0.000284977	0.000274454	0.000671792	0.000584254	0.000822001	0.000688408	0.000613326	0.000850792	0.000643087	0.000365754	0.000452623	0.000531292	0.000243497	0.000553	0.000280465	0.000189554	0.000855698	0.000609829	0.000642833	0.000431637	0.000247186	0.000553873	0.0002892	0.000422509	0.000236963	0.000171346	0.0004385579	-0.03199928	0.05415575	-7.732019	0.02215647	2.444241	0.5843139
97920	-9357.443	-9510.7	153.2566	0.0426721	0.0112953	0.000188361	0.000645149	0.000850129	0.000234036	0.000153667	0.000449862	0.000555881	0.000397856	0.000775182	0.000284064	0.000317515	0.000248049	0.000356295	0.000283153	0.000427029	0.000798451	0.00033028	0.000527956	0.00035947	0.000367782	0.000207587	0.000244353	0.000644101	0.000562032	0.000503891	0.000295023	0.000417768	0.000367307	0.000260822	0.000392925	0.000184953	0.000884912	0.0004274988	-0.01150941	0.03545812	-7.757559	0.02394871	1.480586	0.5090288
97940	-9365.476	-9517.944	152.4676	0.0486799	0.0207368	0.000278078	0.000351146	0.000427071	0.000464874	0.000669734	0.000373551	0.000793995	0.000351502	0.000986293	0.000533427	0.000379889	0.000174025	0.000872489	0.000352954	0.000467596	0.000474801	0.000385871	0.000544592	0.000541767	0.000564235	0.000234195	0.00034652	0.000323992	0.00037984	0.00103545	0.000319885	0.000203502	0.000751712	0.000240077	0.000260437	0.000282866	0.000331764	0.0003843331	-0.01726661	0.08703396	-7.864001	0.06976736	1.247488	0.3733857
97960	-9358.672	-9500.181	141.5087	0.0579437	0.0306038	0.000687507	0.000529355	0.000608862	0.000424121	0.000166295	0.000192504	0.000211153	0.000464264	0.00153901	0.000755082	0.00084953	0.000556106	0.000787829	0.000566383	0.000941308	0.000848528	0.000269216	0.000488543	0.000564521	0.000563493	0.000283399	0.000185451	0.000571919	0.000236609	0.000901079	0.000226557	0.000402932	0.000684326	0.000357395	0.000425851	0.000103119	0.000433641	0.0004917022	-0.02675879	0.04258578	-7.617637	0.01582699	2.690706	0.6673283
97980	-9349.718	-9502.838	153.1207	0.00223876	0.124811	9.37351e-05	0.000449914	0.000452272	0.000358959	0.000322851	0.000165651	0.000387244	0.000424165	0.000360341	0.000530678	0.000207125	0.000226094	0.00069888	0.000519256	0.000352879	0.00032461	0.00027183	0.000437989	0.000373167	0.000703029	9.4512e-05	0.00036609	0.00042694	0.000443461	0.000446704	0.000355724	0.000395301	0.000611777	0.000342871	0.000216096	0.000142872	0.000625389	0.000376838	-0.03073277	0.06121709	-7.883695	0.03048432	2.00815	0.4837864
98000	-9347.239	-9506.692	159.4522	0.0145013	0.109541	0.000320264	0.000311312	0.000376157	0.000298401	0.000201253	0.000219152	0.000272489	0.000304497	0.000525453	0.000305738	0.000321211	0.000309521	0.000423978	0.000508587	0.000572462	0.000594489	0.00025575	0.000418466	0.000286931	0.000320922	0.000274991	0.000230974	0.000532321	0.000354293	0.00121721	0.000391258	0.000228243	0.000834352	0.000359142	0.000485423	0.000138165	0.000352466	0.0003413181	-0.01114354	0.0166585	-7.982696	0.005514958	3.020603	0.4718815
98020	-9360.564	-9503.695	143.1314	0.0552989	0.0879499	0.000479045	0.000931208	0.000746463	0.000370321	0.0002553	0.000209847	0.000133858	0.000170504	0.00044889	0.000337866	0.000476406	0.000491841	0.00097199	0.000216822	0.000896242	0.00054749	0.000193502	0.000485857	0.000431566	0.000680053	0.000368914	0.000163383	0.00170555	0.000367001	0.000727767	9.93241e-05	0.000519956	0.000391595	0.000410208	0.000112435	0.000127509	0.00033904	0.0003592153	-0.01568552	0.1033605	-7.931589	0.08767495	1.178905	0.6495946
98040	-9357.992	-9506.502	148.5107	0.0113616	0.134095	0.000139432	0.000572836	0.000718571	0.000390167	0.00035403	0.00030498	0.000419211	0.000158203	0.000753799	0.000599194	0.000467208	0.000266906	0.000836216	0.000495547	0.000493901	0.000919943	0.000555274	0.000647773	0.000224909	0.000980993	0.000237811	0.000257405	0.000730797	0.000460285	0.000952044	0.000253966	0.00028704	0.000516792	0.000435533	0.000310388	0.000200871	0.000626456	0.0004005866	-0.03937494	0.05275524	-7.822581	0.01338031	3.942753	0.5046475
98060	-9354.331	-9501.958	147.6268	0.00911726	0.102122	8.59489e-05	0.000544068	0.000656116	0.000395976	0.000178762	0.000392612	0.000821482	0.000375267	0.000511044	0.000382653	0.00064819	0.00043493	0.000544724	0.000700092	0.000519153	0.00151301	0.000397926	0.00038425	0.00033877	0.000355633	0.000169729	0.000317126	0.00058594	0.000750203	0.00104891	0.000137341	0.00041279	0.000481676	0.000325634	0.000418123	0.000234143	0.000405827	0.0004030996	-0.02527134	0.02726678	-7.816327	0.001995449	13.66448	0.5082521
98080	-9362.663	-9511.68	149.0168	0.0219735	0.0701598	0.000352709	0.00049916	0.000461709	0.000278557	0.000527715	0.000382676	0.000765062	0.000424705	0.000739572	0.000865129	0.000344957	0.000378223	0.000532122	0.000703665	0.000393449	0.000277335	0.000557866	0.000914106	0.000284044	0.000594986	0.000156881	0.000207219	0.000681608	0.000410561	0.000395861	0.000385798	0.000113724	0.000825592	0.000372126	0.000451296	0.00018862	0.000438919	0.0003952051	-0.008168405	0.08222286	-7.836106	0.07405445	1.110303	0.4826103
98100	-9354.605	-9513.772	159.1674	0.0498571	0.0256029	0.000483895	0.000634197	0.000580269	0.000259136	0.000705727	0.000308564	0.000345298	0.000290996	0.000299515	0.000401589	0.000400097	0.00045134	0.000541193	0.000432127	0.000390011	0.000647977	0.000224731	0.000445211	0.000611184	0.000325444	0.000137978	0.000229672	0.000320551	0.000380025	0.000456232	0.000330584	0.000199467	0.000316842	0.000241056	0.000184852	0.000169425	0.00023883	0.0003690267	0.0362283	0.1135895	-7.904642	0.1498178	0.7581842	0.4034284
98120	-9347.701	-9502.732	155.0315	0.0357376	0.0615962	0.000212829	0.000560347	0.000632972	0.000258901	0.000357229	0.000274133	0.000251721	0.000148806	0.000517045	0.000346679	0.000425832	0.000355625	0.000551875	0.000450641	0.000265862	0.000521926	0.000188585	0.000321343	0.000546943	0.000498236	0.000142273	0.000461508	0.000272728	0.00047363	0.000978625	0.000270543	0.000524446	0.000565198	0.000255967	0.000154221	0.000206691	0.000240225	0.000342643	-0.02039261	0.1606417	-7.978821	0.1402491	1.145403	0.4755153
98140	-9344.388	-9500.317	155.9298	0.0586082	0.119796	0.000213008	0.000477094	0.000469233	0.000253127	0.00017643	0.000350494	0.000245668	0.000210559	0.000508065	0.0001506	0.000544188	0.000298394	0.000417199	0.000602875	0.000385836	0.000528106	0.000242554	0.000300863	0.000610607	0.000330064	0.000178293	0.000505438	0.000624072	0.000579917	0.000310796	0.00010166	0.000286246	0.00052342	0.000222018	9.45091e-05	0.000205829	0.000444557	0.0003212703	-0.01561164	0.05450047	-8.043228	0.03888883	1.401443	0.5175354
98160	-9364.582	-9516.011	151.4295	0.0473462	0.0661134	0.000219009	0.000499123	0.00058421	0.000223318	9.9636e-05	0.000715192	0.000293004	0.00030413	0.00157771	0.000213329	0.000405415	0.000352966	0.000413546	0.000439296	0.000419779	0.000527579	0.000469454	0.000491311	0.000286879	0.000313642	0.000162528	0.000695135	0.000358988	0.000597077	0.000387912	0.000684959	0.00032452	0.000773425	0.000234442	0.000260671	0.000230753	0.000284444	0.0003530915	-0.02048246	0.0210354	-7.948783	0.0005529397	38.04284	0.5009008
98180	-9350.799	-9505.454	154.6554	0.00647413	0.00147581	0.000292338	0.000360969	0.000410821	0.000225277	0.000362354	0.000166478	0.000357694	0.000123878	0.000540773	0.000418782	0.000387536	0.000358881	0.000382105	0.000220316	0.000341246	0.000345982	0.000249432	0.000182061	0.000494973	0.000676413	0.000142624	9.74674e-05	0.000739342	0.000441201	0.000331384	0.000389503	0.000104525	0.000967119	0.000255561	0.000160714	0.000145385	0.000475661	0.0003042481	-0.005092855	0.02507016	-8.097667	0.01997731	1.254932	0.5434603
98200	-9359.794	-9512.488	152.6943	0.0821826	0.101898	0.00015882	0.000328934	0.000365501	0.000297288	0.000268146	0.000268584	0.00033799	0.00020137	0.000170587	0.00022353	0.000459679	0.000217443	0.000826716	0.000288978	0.000366697	0.000665696	0.000151385	0.000280589	0.000295122	0.000396562	0.000151945	0.00023257	0.000419277	0.000515969	0.000504107	0.000149964	0.000347277	0.00100662	0.00036394	0.00020084	0.000207491	0.000895729	0.0002885226	0.0436009	0.08048301	-8.150737	0.1240839	0.6486176	0.4069094
98220	-9357.612	-9514.702	157.0908	0.0912747	0.0995465	0.000222348	0.000730993	0.000552606	0.000296534	0.000154377	0.000298519	0.000261883	0.000180897	0.000600894	0.000359353	0.000427443	0.00034041	0.00044611	0.000139736	0.000413683	0.000588162	0.000308057	0.000322097	0.000281945	0.00046211	0.000124904	0.000352772	0.000669742	0.000632121	0.000327884	0.000231119	0.000383719	0.000522869	0.000362602	0.000407179	0.000186236	0.000447817	0.0003436512	0.04005995	0.0746104	-7.975883	0.1146703	0.6506512	0.4579794
98240	-9346.592	-9512.823	166.2305	0.00216822	0.122914	0.000227985	0.000736309	0.000700141	0.000259509	0.000290798	0.000345312	0.000225267	0.000463241	0.000493532	0.00035273	0.000342663	0.000562632	0.000471061	0.0004668	0.000515208	0.000469159	0.000399013	0.000429368	0.000389084	0.000427315	0.000179228	0.00035135	0.000496916	0.000421877	0.000592428	0.00018168	0.00029747	0.000405526	0.000231118	0.00033274	0.000210892	0.000298157	0.0003643304	-0.02535543	0.03385269	-7.91745	0.008497259	3.983954	0.334966
98260	-9362.506	-9517.258	154.7516	0.0187817	0.0422648	0.000429139	0.000345703	0.000345884	0.00029412	0.000217738	0.000272766	0.000359643	0.000254199	0.000445867	0.0005097	0.000757166	0.000317422	0.000408115	0.000324136	0.000335071	0.000360373	0.00024649	0.000448126	0.000647055	0.000270229	9.44795e-05	0.000319696	0.000420422	0.000547129	0.000717135	0.000359074	0.000200639	0.000584655	0.000228497	0.000557899	0.000144052	0.000103153	0.0003276198	0.04151553	0.1123517	-8.023657	0.1538672	0.730186	0.4845988
98280	-9341.738	-9503.568	161.8303	0.0540593	0.0513735	0.000227165	0.000324159	0.000354355	0.000295086	0.000322045	0.000177112	0.000285896	0.000294644	0.000454349	0.000450282	0.000354876	0.0002942	0.000492623	0.000509645	0.00052527	0.000683877	0.000185133	0.000370592	0.000447354	0.000561604	0.000120419	0.000353765	0.000435154	0.000428679	0.000571675	0.000281581	0.000289172	0.000374075	0.000217121	0.000161123	0.000198544	0.000678404	0.0003592796	-0.01390884	0.06739518	-7.93141	0.05348635	1.260045	0.4035158
98300	-9342.042	-9501.313	159.2711	0.023364	0.0810933	0.000124597	0.000396224	0.000349824	0.000273959	0.000206893	0.000630129	0.000379184	9.59484e-05	0.000592304	0.000346266	0.000361161	0.000306691	0.000357147	0.000216389	0.000460633	0.000204324	0.00019581	0.000251639	0.000567423	0.000287516	0.000153245	0.000257357	0.000501648	0.000422267	0.00079704	0.00030977	0.000159318	0.000299291	0.000457456	0.000163378	0.000200465	0.000514465	0.0003197062	-0.01096715	0.02261214	-8.048108	0.011645	1.94179	0.5209751
98320	-9342.202	-9505.236	163.0339	0.0683892	0.0566658	0.000463553	0.000494701	0.000622491	0.000521053	0.00045567	0.000420468	0.000348819	0.000535003	0.000706568	0.000381615	0.00054152	0.000553836	0.000749543	0.000824964	0.000582387	0.000531407	0.000370594	0.000611167	0.000453104	0.000776769	0.000277525	0.00038864	0.000605132	0.000730525	0.000829715	0.000220246	0.000396892	0.00029901	0.000441601	0.000359393	0.00028588	0.000371029	0.0004757983	-0.03860815	0.05537272	-7.650516	0.01676457	3.302961	0.3440052
98340	-9355.401	-9504.99	149.589	0.0621727	0.0513969	0.000427271	0.000438517	0.000466611	0.000466739	0.000360555	0.000348039	0.000287609	0.000358112	0.00046089	0.000439403	0.00103437	0.000644211	0.000950018	0.000646654	0.00045795	0.000606806	0.000299644	0.000394173	0.000847151	0.000865219	0.000262895	9.72543e-05	0.000798668	0.000727678	0.000465253	0.000215251	0.000326875	0.000174573	0.000578957	0.000491516	0.000264441	0.000292398	0.00046553	-0.02771012	0.1083181	-7.672334	0.08060797	1.343764	0.4724752
98360	-9365.209	-9514.609	149.3993	0.12278	0.0499893	0.000179021	0.000596754	0.000647501	0.000389403	0.000421557	0.000219437	0.00041115	0.000208373	0.000597134	0.000223568	0.000432308	0.000375431	0.00063471	0.000975908	0.000414579	0.000723599	0.000213275	0.000409478	0.00094671	0.000416189	0.000259181	0.000244887	0.000851975	0.000573141	0.00099217	0.000930129	0.000202209	0.000280819	0.000310879	0.000369979	0.000236909	0.000273357	0.0004557652	-0.01736749	0.07448826	-7.693533	0.05712077	1.304049	0.4994145
98380	-9354.369	-9504.671	150.3021	0.0866712	0.0184907	0.000344092	0.000507446	0.000427139	0.000285801	0.000259162	0.000321126	0.000886456	0.000493477	0.000501199	0.000469571	0.000533721	0.000456583	0.000811139	0.0010267	0.000594884	0.000998041	0.000387148	0.00057415	0.000605797	0.000712378	0.000166411	0.000311792	0.000698942	0.000546483	0.000621196	0.000802219	0.000655644	0.000112606	0.000347797	0.0003042	0.000256217	0.000405458	0.0004487575	-0.03436402	0.04169677	-7.709028	0.007332748	5.686377	0.4723146
98400	-9344.42	-9497.401	152.9813	0.0220472	0.094358	0.000188816	0.000558517	0.000448258	0.000453782	0.000276764	0.000257486	0.000464468	0.000374028	0.000540543	0.000423079	0.000524322	0.000436024	0.000861718	0.000670862	0.000665097	0.000631801	0.000269854	0.000426356	0.000618919	0.000690359	0.000148183	0.00023497	0.00108358	0.000757868	0.000978586	0.000302354	0.000377504	0.000218419	0.00059617	0.000568995	0.000297452	0.000375741	0.0004309234	-0.03775088	0.0395166	-7.74958	0.001765726	22.3798	0.4641301
98420	-9341.883	-9501.639	159.7558	0.0560889	0.155407	0.000347487	0.000409976	0.000467994	0.000331266	0.000317538	0.000733201	0.000441517	0.000299869	0.000702125	0.000534925	0.000551542	0.000401026	0.000800512	0.000467909	0.000494642	0.000599002	0.000362949	0.000392679	0.000592712	0.00065111	0.000225146	0.000431657	0.000723447	0.000570802	0.000638027	0.000238003	0.000436571	0.000443972	0.000349177	0.000364235	0.000249159	0.000235191	0.0004341875	0.03659534	0.1101649	-7.742034	0.1467602	0.7506454	0.3466931
98440	-9354.981	-9507.046	152.0649	0.0573595	0.0452045	0.000335006	0.000306697	0.000450337	0.000298559	0.000255961	0.000502364	0.000527931	0.000347247	0.00095157	0.000414098	0.000981001	0.000546881	0.000722974	0.000508322	0.000515321	0.000477753	0.000301837	0.000374588	0.000896472	0.000489415	0.000165468	0.000615996	0.000581317	0.000560802	0.000716722	0.000554308	0.000349337	0.00036021	0.000660004	0.000729252	0.000264848	0.000222189	0.0004648268	0.09630577	0.01137308	-7.673846	0.1076788	0.1056203	0.4393141
98460	-9356.807	-9505.168	148.3605	0.0229783	0.0981152	0.000181487	0.000559471	0.000474209	0.000452417	0.000131608	0.000561327	0.000160952	0.000252686	0.000484273	0.000419122	0.000583874	0.000402733	0.000562633	0.000425632	0.000518688	0.000240416	0.0003118	0.000494277	0.000310595	0.000499428	0.000235999	0.000204852	0.00175332	0.000460105	0.000765152	0.000108273	0.000204852	0.000432038	0.000267454	0.000139872	0.000226294	0.00012114	0.0003226599	-0.02076885	0.1366745	-8.038912	0.1159056	1.179188	0.669643
98480	-9354.12	-9511.332	157.2118	0.0065183	0.0917709	0.000138996	0.000476269	0.000640697	0.000479839	0.000401521	0.000320743	0.000279009	0.000227479	0.000579879	0.000299898	0.000554905	0.00036608	0.000694183	0.000522671	0.000680791	0.000532406	0.000486174	0.000581543	0.000186773	0.000553401	0.000245663	0.000168413	0.0007348	0.000362324	0.000711039	0.000456009	0.00030917	0.000601936	0.000411585	0.0003581	0.000228323	0.000438474	0.0003945406	-0.03419002	0.05577311	-7.837789	0.02158309	2.584111	0.4697174
98500	-9358.436	-9503.804	145.3673	0.0342503	0.00504045	0.000220879	0.000677703	0.000901379	0.000391135	0.000311388	0.000137372	0.000349232	0.000508996	0.000378023	0.000450787	0.000601	0.000505273	0.000680719	0.000447193	0.000889023	0.000842432	0.000486497	0.000607519	0.000253163	0.000669163	0.000213058	0.000437459	0.00101352	0.000711541	0.000474566	0.000716246	0.00031215	0.000836189	0.00031803	0.000212714	0.000237301	0.000101038	0.0004549291	-0.04294047	0.09790232	-7.695369	0.05496185	1.781278	0.4051248
98520	-9356.286	-9500.164	143.8788	0.00429202	0.0340962	0.000197728	0.000730848	0.000690722	0.000563146	0.000126024	0.000373427	0.000258724	0.000177459	0.000593416	0.000582773	0.000691616	0.000552131	0.000802714	0.000289711	0.000620933	0.0014782	0.000220329	0.000514053	0.000253843	0.000538647	0.000196101	0.000335655	0.00103043	0.000764871	0.00105899	0.00021405	0.000300124	0.000517153	0.000595652	0.000628065	0.000203323	0.000189799	0.000484587	-0.0268991	0.09207905	-7.632214	0.06517995	1.41269	0.5972924
98540	-9367.946	-9503.986	136.0404	0.0413615	0.131814	0.000122745	0.0006022	0.000600487	0.000152863	9.13676e-05	0.000475076	0.000157504	0.00017359	0.00060884	0.000494338	0.000522184	0.000333834	0.000451216	0.00184708	0.000541122	0.000509586	0.000209129	0.000286459	0.000175592	0.000782901	0.00018602	0.000111748	0.000812773	0.000497583	0.000468576	0.00165027	8.68294e-05	0.00059921	0.000335947	0.000157178	0.000210919	0.000470357	0.0004224729	0.07942193	0.02305405	-7.769385	0.102476	0.2249703	0.6593044
98560	-9355.953	-9509.912	153.9583	0.0254284	0.143369	0.00010522	0.000364377	0.00058007	0.000128922	0.000236825	0.000146528	0.000288408	8.77159e-05	0.000196017	0.000347663	0.000268428	0.000207288	0.000277125	0.000249058	0.000222707	0.000391701	0.000145094	0.000240699	0.000406258	0.00026183	0.000104182	0.00022083	0.000466686	0.00126791	0.000190108	0.000160531	0.000312726	0.00076582	0.000164253	0.000139809	0.000147846	0.000744936	0.0002509602	0.01498434	0.03503831	-8.290216	0.05002265	0.700449	0.6818733
98580	-9351.073	-9499.957	148.8843	0.0656326	0.0663782	0.000161608	0.000580738	0.00066891	0.000360258	0.000168291	0.000139191	0.000680272	8.92058e-05	0.00023222	0.00056389	0.000475339	0.000496762	0.000805539	0.000175086	0.000510508	0.000268029	0.000176374	0.00049173	0.000589778	0.000650037	0.000269493	0.000169081	0.000464212	0.000341472	0.00067844	0.00046929	0.000117187	0.000447569	0.000309356	0.000105533	0.000160375	0.000132094	0.0003250109	-0.01856551	0.0412723	-8.031652	0.02270679	1.81762	0.5189286
98600	-9354.973	-9502.946	147.9735	0.059005	0.00494996	0.000310357	0.00042141	0.00042752	0.000632639	0.000316555	0.000320211	0.000396035	0.000207884	0.000466143	0.000415207	0.000297586	0.000280531	0.00158882	0.000290218	0.00058461	0.000626029	0.000218353	0.000420637	0.000420382	0.00154924	0.000205677	0.000399634	0.000382993	0.000647655	0.000498891	0.000497541	0.000304819	0.000444215	0.000277149	0.000171067	0.000121363	0.000219158	0.0003634885	0.009334902	0.1357498	-7.919763	0.1450847	0.9356589	0.4842849
98620	-9349.199	-9503.616	154.417	0.0365024	0.0765013	0.000160646	0.000515961	0.000481959	0.000206108	0.000282646	0.000220112	0.000389653	0.000258391	0.000270441	0.000299407	0.000562903	0.000371387	0.000688489	0.000356997	0.000380755	0.000440017	0.000311464	0.000450403	0.000594175	0.000492921	0.000185401	0.000165599	0.00055884	0.000297323	0.000778958	0.00026251	0.000353196	0.000354179	0.000208544	0.000767049	0.000148206	0.000943636	0.0003718123	-0.002928878	0.05789365	-7.897121	0.05496477	1.053286	0.4359936
98640	-9345.682	-9506.979	161.2977	0.0538985	0.00644964	0.000284777	0.000364195	0.000346296	0.000366487	0.000296687	0.000168852	0.000309373	0.00025508	0.000417358	0.000449938	0.000449102	0.000211868	0.00048595	0.000462492	0.000352507	0.000226756	0.00017138	0.000296814	0.000644901	0.000465265	0.000149215	0.000498407	0.000475311	0.00049655	0.000840957	0.000276132	0.000252628	0.00038036	0.000496731	0.000601737	0.000205574	0.000470805	0.0003469319	-0.02200711	0.0729999	-7.966382	0.05099279	1.431573	0.4177191
98660	-9350.705	-9508.285	157.58	0.0362994	0.143598	0.000256642	0.000522164	0.000443415	0.000360751	0.000406406	0.000201171	0.000536561	0.000245523	0.000323113	0.000650334	0.000489558	0.000443153	0.000481175	0.000339112	0.000887149	0.000530971	0.000364293	0.000403876	0.000739439	0.000351437	0.000231898	0.000246875	0.00061686	0.000370589	0.000648348	0.000268503	0.000235709	0.000361467	0.000248388	0.000219066	0.000180356	0.00046964	0.0003656405	-0.003316845	0.1622666	-7.91386	0.1589497	1.020867	0.4416944
98680	-9342.062	-9501.248	159.1861	0.0286122	0.0467883	0.000316189	0.000468058	0.000427456	0.000272202	0.000227908	0.000395641	0.000338889	0.000272394	0.000269322	0.000347733	0.000404538	0.00023047	0.000535958	0.000361402	0.000487775	0.000370232	0.000359057	0.000447827	0.00049113	0.000318508	0.00014233	0.000459493	0.000559413	0.00061516	0.000482597	0.000228129	0.000147891	0.00045471	0.000399019	0.000206532	0.000180327	0.000574707	0.0003470125	-0.05946289	0.1054915	-7.96615	0.04602863	2.291867	0.3574321
98700	-9369.534	-9520.837	151.3025	0.0690817	0.115123	0.000296718	0.000328339	0.000457662	0.000404307	0.0001312	0.000514532	0.000359635	0.0002692	0.000640714	0.00107376	0.000568801	0.000435957	0.000604041	0.000312875	0.000704544	0.00048523	0.000353726	0.000398452	0.00044568	0.000414702	0.000127308	0.000267272	0.000837471	0.000519016	0.0010154	0.000247203	0.000387754	0.000612081	0.000465419	0.000541129	0.000379286	0.000809428	0.0004380453	-0.02305964	0.04772166	-7.733188	0.02466202	1.935027	0.4589311
98720	-9347.727	-9506.168	158.4409	0.0320824	0.00451661	0.000263388	0.0005286	0.000643903	0.000264787	0.000208191	0.000205923	0.000596539	0.00019121	0.000770958	0.000425229	0.000473273	0.000348478	0.000371197	0.000396494	0.000512298	0.000545374	0.000278729	0.000320586	0.000550833	0.000322517	0.000217009	0.000388063	0.000674823	0.000573238	0.000416402	0.000305455	0.000132927	0.000441667	0.000673203	0.000321114	0.000213577	0.000302904	0.000371161	-0.0315908	0.06976187	-7.898875	0.03817107	1.827611	0.4747817
98740	-9350.466	-9499.119	148.6536	0.0354671	0.055375	0.000212214	0.000519683	0.000391947	0.000358883	9.39372e-05	0.000271818	0.000102133	0.000181295	0.000726478	0.000668553	0.000346222	0.000186793	0.00062085	0.000460807	0.000489808	0.000402098	0.000251389	0.000391505	0.000625722	0.000413298	0.000134486	0.000219215	0.000614635	0.000987032	0.000810779	0.000445032	9.87653e-05	0.000448714	0.000349422	0.000260673	0.000164695	0.000336869	0.0003036084	-0.02246323	0.07899597	-8.099772	0.05653274	1.397349	0.5985665
98760	-9354.435	-9503.231	148.7954	0.011459	0.0197733	0.000299746	0.000336596	0.000357223	0.000391155	0.000818043	0.000444838	0.000208968	9.54962e-05	0.000780784	0.000165269	0.000614969	0.000418712	0.000759714	0.000272217	0.000422435	0.000236201	0.000388385	0.000582957	0.000411484	0.000794195	0.000169566	0.00029054	0.000448491	0.000361611	0.000774801	0.000192508	0.000123081	0.000846265	0.000371473	0.000252143	0.000215468	0.000646061	0.000344579	-0.01957352	0.062367	-7.973187	0.04279348	1.457395	0.4918703
98780	-9347.309	-9506.574	159.265	0.0560315	0.0261691	0.000153524	0.000764152	0.0007381	0.000304738	0.000183401	0.000324039	0.000266597	0.000196558	0.00039245	0.000429722	0.000353163	0.000346783	0.000420361	0.000291201	0.000325153	0.000253125	0.000264873	0.000383979	0.000347353	0.000538849	0.000119759	0.000278345	0.00039784	0.000514152	0.000482263	0.0003353	0.000184789	0.00059353	0.000289802	0.000100357	0.00018735	0.000407436	0.0003435821	-0.005516745	0.02576825	-7.976085	0.0202515	1.272412	0.4717882
98800	-9365.418	-9511.203	145.7857	0.0629878	0.0808424	0.000169476	0.000469103	0.000707959	0.000218791	0.000227819	0.00048508	0.000370597	0.000592922	0.000617031	0.00051234	0.000456518	0.000389313	0.000701873	0.000512954	0.0004617	0.000894289	0.000177457	0.000420534	0.000439506	0.00044213	0.000208863	0.000167631	0.000560342	0.000529553	0.000531247	0.000392021	0.000378988	0.00105982	0.000255089	0.000172845	0.000171694	0.000450142	0.0003666217	0.04479733	0.2023309	-7.91118	0.2471282	0.8187284	0.515665
98820	-9351.199	-9504.879	153.6797	0.000732954	0.0969315	0.00016134	0.000439591	0.000629916	0.000154057	0.000493128	0.000243396	0.000223394	0.000651164	0.000353777	0.000324057	0.000427905	0.000339125	0.000381083	0.000677071	0.000319687	0.000444874	0.00023909	0.000434068	0.000419222	0.000442029	0.000169814	0.00021403	0.000552714	0.000584119	0.000557861	0.000245386	0.000169821	0.000745616	0.000172778	0.000216189	0.000153235	0.000178934	0.0003345152	0.005373054	0.2305586	-8.002828	0.2359316	0.9772262	0.4947866
98840	-9350.667	-9505.547	154.8794	0.0093408	0.102122	0.000292559	0.00036886	0.000537389	0.00021045	0.000373993	0.000320419	0.000716825	0.000217173	0.000548815	0.000539432	0.000349499	0.000171953	0.00057447	0.00103256	0.000452358	0.000328043	0.000229832	0.000330576	0.000533909	0.0002947	0.0001173	0.000448328	0.000527159	0.000588251	0.000420027	0.000287771	0.000275889	0.000326566	0.000331851	0.000252613	0.000190635	0.000366309	0.0003259348	-0.01201595	0.153229	-8.028813	0.1412131	1.085091	0.3679652
98860	-9345.5	-9508.165	162.665	0.0361483	0.0416775	0.000251627	0.000483628	0.000470129	0.000237451	0.000171341	0.000261335	0.000349304	0.000308687	0.000321613	0.000457212	0.000608429	0.000224899	0.000443838	0.000364107	0.000460869	0.000398535	0.000243221	0.000425097	0.000666926	0.000368421	0.000149727	0.000320986	0.000544657	0.000494794	0.000382968	0.000263162	0.000587777	0.000452513	0.000434597	0.000477786	0.000208064	0.000428622	0.0003815636	0.005971871	0.1327391	-7.871233	0.138711	0.9569474	0.3474104
98880	-9359.334	-9503.234	143.9005	0.0370435	0.066805	0.000295661	0.000573443	0.000601815	0.000279325	0.000148612	0.000325177	0.000507302	0.000348071	0.00085355	0.000418149	0.00101192	0.000430289	0.00032215	0.00185453	0.000396257	0.000234231	0.000145609	0.000274334	0.00080596	0.000386789	0.000199324	0.000643013	0.0010889	0.000401964	0.000651181	0.0003264	0.000147242	0.000237032	0.000535669	0.000210595	0.00029098	0.000268394	0.000377647	-0.04366992	0.06449794	-7.881551	0.02082802	3.096691	0.4808425
98900	-9355.38	-9509.648	154.2679	0.0183073	0.107059	0.000761201	0.000325259	0.000431938	0.000333867	0.00046104	0.000358193	0.000292284	0.000369814	0.000520752	0.000579359	0.00074209	0.000319965	0.000682976	0.000444665	0.000533689	0.00054962	0.000243838	0.000403905	0.00054581	0.000448156	0.000190572	0.000114009	0.000545633	0.000446622	0.000611977	0.000509931	0.000150596	0.000591545	0.000328988	0.000225426	0.000172644	0.0003024	0.000381774	-0.03732849	0.09536011	-7.870682	0.05803161	1.643244	0.4867763
