SpTree	logl	delta	tau	lambda	duplications	transfers	losses	speciations
tree493	-11355	0.01	0	0	0.292	422.116	418.067	11.659
tree494	-11354.9	0.01	0	0	0.311	425.082	421.504	12.111
tree495	-11354.9	0.01	0	0	0.29	452.426	449.747	13.031
tree496	-11354.9	0.01	0	0	0.3	425.291	421.336	11.745
tree497	-11354.9	0.01	0	0	0.281	439.136	435.719	12.302
tree498	-11354.9	0.01	0	0	0.299	422.992	419.212	11.921
tree499	-11355	0.01	0	0	0.293	420.764	416.683	11.626
tree500	-11354.9	0.01	0	0	0.296	425.543	421.844	12.005
tree501	-11354.9	0.01	0	0	0.303	450.203	447.368	12.862
tree502	-11354.9	0.01	0	0	0.309	437.171	433.78	12.3
tree503	-11354.9	0.01	0	0	0.308	435.801	432.471	12.362
tree504	-11354.9	0.01	0	0	0.285	422.247	418.506	11.974
tree505	-11354.9	0.01	0	0	0.306	429.524	425.883	12.053
tree506	-11355	0.01	0	0	0.277	419.496	415.657	11.884
tree507	-11354.9	0.01	0	0	0.276	440.12	437.004	12.608
tree508	-11354.9	0.01	0	0	0.284	438.876	435.505	12.345
tree509	-11354.9	0.01	0	0	0.312	434.118	430.867	12.437
tree510	-11354.9	0.01	0	0	0.269	429.702	426.105	12.134
tree511	-11354.9	0.01	0	0	0.278	423.793	419.98	11.909
tree512	-11355	0.01	0	0	0.293	426.898	423.08	11.889
tree513	-11354.9	0.01	0	0	0.316	428.961	425.299	12.022
tree514	-11354.9	0.01	0	0	0.302	434.437	430.995	12.256
tree515	-11355	0.01	0	0	0.275	424.223	420.432	11.934
tree516	-11354.9	0.01	0	0	0.296	448.284	445.175	12.595
tree517	-11354.9	0.01	0	0	0.289	434.8	431.466	12.377
tree518	-11354.9	0.01	0	0	0.263	435.102	431.872	12.507
tree519	-11354.9	0.01	0	0	0.283	444.287	441.174	12.604
tree520	-11355	0.01	0	0	0.275	432.301	428.963	12.387
tree521	-11355	0.01	0	0	0.281	428.525	424.917	12.111
tree522	-11354.9	0.01	0	0	0.278	436.579	433.185	12.328
tree523	-11354.9	0.01	0	0	0.297	438.645	435.493	12.551
tree524	-11354.9	0.01	0	0	0.338	427.245	423.62	12.037
tree525	-11354.9	0.01	0	0	0.273	428.967	425.375	12.135
tree526	-11354.9	0.01	0	0	0.276	420.018	416.204	11.91
tree527	-11354.9	0.01	0	0	0.261	439.715	436.302	12.326
tree528	-11354.9	0.01	0	0	0.303	437.388	434.081	12.39
tree529	-11354.9	0.01	0	0	0.287	452.518	449.583	12.778
tree530	-11354.9	0.01	0	0	0.289	434.053	430.648	12.306
tree531	-11354.9	0.01	0	0	0.273	429.358	425.612	11.981
tree532	-11354.9	0.01	0	0	0.287	433.001	429.555	12.267
tree533	-11354.9	0.01	0	0	0.3	434.148	430.547	12.099
tree534	-11355	0.01	0	0	0.282	421.615	417.664	11.767
tree535	-11354.9	0.01	0	0	0.311	426.362	422.692	12.019
tree536	-11354.9	0.01	0	0	0.288	449.639	446.73	12.803
tree537	-11354.9	0.01	0	0	0.251	441.88	438.639	12.508
tree538	-11354.9	0.01	0	0	0.28	429.325	425.749	12.144
tree539	-11354.9	0.01	0	0	0.297	442.77	439.566	12.499
tree540	-11354.9	0.01	0	0	0.254	442.793	439.604	12.557
tree541	-11354.9	0.01	0	0	0.304	439.94	436.672	12.428
tree542	-11354.9	0.01	0	0	0.282	433.683	430.171	12.206
tree543	-11354.9	0.01	0	0	0.289	439.887	436.579	12.403
tree544	-11354.9	0.01	0	0	0.28	426.422	422.582	11.88
tree545	-11354.9	0.01	0	0	0.299	430.008	426.334	12.027
tree546	-11355	0.01	0	0	0.253	424.384	420.683	12.046
tree547	-11354.9	0.01	0	0	0.227	452.737	449.824	12.86
tree548	-11354.9	0.01	0	0	0.265	419.82	415.695	11.61
tree549	-11354.9	0.01	0	0	0.283	442.563	439.582	12.736
tree550	-11354.9	0.01	0	0	0.28	439.178	436.046	12.588
tree551	-11354.9	0.01	0	0	0.297	447.913	445.01	12.8
tree552	-11355	0.01	0	0	0.275	435.218	431.969	12.476
tree553	-11354.9	0.01	0	0	0.264	432.839	429.394	12.291
tree554	-11355	0.01	0	0	0.284	430.834	427.351	12.233
tree555	-11354.9	0.01	0	0	0.319	426.339	422.607	11.949
tree556	-11354.9	0.01	0	0	0.274	436.96	433.688	12.454
tree557	-11354.9	0.01	0	0	0.266	426.24	422.577	12.071
tree558	-11354.9	0.01	0	0	0.287	440.967	437.737	12.483
tree559	-11354.9	0.01	0	0	0.316	442.297	439.224	12.611
tree560	-11355	0.01	0	0	0.279	432.813	429.322	12.23
tree561	-11355	0.01	0	0	0.292	427.414	423.589	11.883
tree562	-11354.9	0.01	0	0	0.284	456.162	453.379	12.933
tree563	-11354.9	0.01	0	0	0.27	448.014	445.036	12.752
tree564	-11354.9	0.01	0	0	0.263	438.993	435.57	12.314
tree565	-11355	0.01	0	0	0.307	431.467	427.966	12.192
tree566	-11354.9	0.01	0	0	0.296	438.418	435.2	12.486
tree567	-11355	0.01	0	0	0.301	425.27	421.356	11.785
tree568	-11355	0.01	0	0	0.283	434.825	431.247	12.139
tree569	-11355	0.01	0	0	0.281	427.107	423.358	11.97
tree570	-11355	0.01	0	0	0.329	421.405	417.494	11.76
tree571	-11354.9	0.01	0	0	0.296	433.458	430.098	12.344
tree572	-11354.9	0.01	0	0	0.289	433.63	430.208	12.289
tree573	-11355	0.01	0	0	0.286	425.373	421.376	11.717
tree574	-11354.9	0.01	0	0	0.289	432.98	429.186	11.917
tree575	-11355	0.01	0	0	0.283	425.416	421.811	12.112
tree576	-11354.9	0.01	0	0	0.258	447.522	444.481	12.701
tree577	-11354.9	0.01	0	0	0.261	423.652	419.801	11.888
tree578	-11355	0.01	0	0	0.28	421.364	417.448	11.804
tree579	-11354.9	0.01	0	0	0.29	435.883	432.426	12.253
tree580	-11355	0.01	0	0	0.293	433.865	430.158	12
tree581	-11354.9	0.01	0	0	0.271	435.775	432.349	12.303
tree582	-11355	0.01	0	0	0.307	430.184	426.566	12.075
tree583	-11354.9	0.01	0	0	0.316	443.842	440.809	12.651
tree584	-11354.9	0.01	0	0	0.277	425.344	421.603	11.982
tree585	-11354.9	0.01	0	0	0.312	431.935	428.336	12.089
tree586	-11354.9	0.01	0	0	0.307	426.535	422.786	11.944
tree587	-11354.9	0.01	0	0	0.257	426.143	422.544	12.144
tree588	-11354.9	0.01	0	0	0.268	429.23	425.581	12.083
tree589	-11354.9	0.01	0	0	0.285	426.001	422.066	11.78
tree590	-11355	0.01	0	0	0.341	428.126	424.297	11.83
tree591	-11354.9	0.01	0	0	0.277	424.959	421.371	12.135
tree592	-11355	0.01	0	0	0.31	421.986	418.055	11.759
tree593	-11355	0.01	0	0	0.295	430.556	427.05	12.199
tree594	-11354.9	0.01	0	0	0.293	423.361	419.417	11.763
tree595	-11354.9	0.01	0	0	0.305	431.075	427.594	12.214
tree596	-11354.9	0.01	0	0	0.303	418.291	414.505	11.911
tree597	-11354.9	0.01	0	0	0.281	423.163	419.056	11.612
tree598	-11354.9	0.01	0	0	0.293	452.703	450.156	13.16
tree599	-11355	0.01	0	0	0.301	417.403	413.299	11.595
tree600	-11354.9	0.01	0	0	0.306	433.08	429.743	12.357
tree601	-11355	0.01	0	0	0.306	417.866	413.833	11.661
tree602	-11354.9	0.01	0	0	0.243	436.896	433.301	12.162
tree603	-11355	0.01	0	0	0.278	420.068	416.126	11.78
tree604	-11354.9	0.01	0	0	0.3	432.121	428.595	12.174
tree605	-11354.9	0.01	0	0	0.279	435.099	431.643	12.265
tree606	-11354.9	0.01	0	0	0.291	453.359	450.749	13.099
tree607	-11355	0.01	0	0	0.292	426.719	422.978	11.967
tree608	-11354.9	0.01	0	0	0.326	424.896	421.194	11.972
tree609	-11355	0.01	0	0	0.297	426.99	423.15	11.863
tree610	-11354.9	0.01	0	0	0.261	438.453	435.251	12.537
tree611	-11355	0.01	0	0	0.283	427.445	423.656	11.928
tree612	-11354.9	0.01	0	0	0.261	443.661	440.618	12.696
tree613	-11354.9	0.01	0	0	0.301	439.181	436.065	12.583
tree614	-11354.9	0.01	0	0	0.283	447.484	444.461	12.694
tree615	-11354.9	0.01	0	0	0.297	428.718	425.096	12.081
tree616	-11355	0.01	0	0	0.303	422.075	418.357	11.979
tree617	-11355	0.01	0	0	0.252	427.272	423.632	12.108
tree618	-11355	0.01	0	0	0.287	419.292	415.205	11.626
tree619	-11355	0.01	0	0	0.286	419.39	415.319	11.643
tree620	-11354.9	0.01	0	0	0.296	435.273	431.975	12.406
tree621	-11354.9	0.01	0	0	0.302	429.571	426.002	12.129
tree622	-11354.9	0.01	0	0	0.299	428.334	424.687	12.054
tree623	-11355	0.01	0	0	0.293	423.188	419.405	11.924
tree624	-11354.9	0.01	0	0	0.276	456.657	454.012	13.079
tree625	-11355	0.01	0	0	0.293	428.379	424.642	11.97
tree626	-11354.9	0.01	0	0	0.263	427.319	423.464	11.882
tree627	-11355	0.01	0	0	0.296	435.388	431.815	12.131
tree628	-11354.9	0.01	0	0	0.306	432.777	429.219	12.136
tree629	-11354.9	0.01	0	0	0.29	428.671	425.117	12.156
tree630	-11354.9	0.01	0	0	0.257	446.389	443.167	12.521
tree631	-11355	0.01	0	0	0.292	424.848	421.085	11.945
tree632	-11354.9	0.01	0	0	0.284	451.921	449.148	12.943
tree633	-11354.9	0.01	0	0	0.306	430.788	427.238	12.144
tree634	-11354.9	0.01	0	0	0.27	427.267	423.54	12.003
tree635	-11354.9	0.01	0	0	0.26	433.644	430.289	12.385
tree636	-11354.9	0.01	0	0	0.325	430.822	427.332	12.185
tree637	-11355	0.01	0	0	0.295	433.137	429.624	12.192
tree638	-11354.9	0.01	0	0	0.25	440.241	436.837	12.346
tree639	-11354.9	0.01	0	0	0.276	455.036	452.322	13.01
tree640	-11354.9	0.01	0	0	0.286	436.632	433.335	12.417
tree641	-11354.9	0.01	0	0	0.309	423.795	420.204	12.1
tree642	-11354.9	0.01	0	0	0.273	434.485	430.78	12.022
tree643	-11355	0.01	0	0	0.326	427.537	423.712	11.849
tree644	-11354.9	0.01	0	0	0.278	433.758	430.421	12.385
tree645	-11354.9	0.01	0	0	0.298	425.499	421.704	11.907
tree646	-11355	0.01	0	0	0.291	427.12	423.421	12.01
tree647	-11355	0.01	0	0	0.305	425.099	421.5	12.096
tree648	-11354.9	0.01	0	0	0.26	441.553	438.258	12.445
tree649	-11354.9	0.01	0	0	0.305	437.68	434.335	12.35
tree650	-11355	0.01	0	0	0.277	430.586	426.862	11.999
tree651	-11354.9	0.01	0	0	0.305	431.247	427.779	12.227
tree652	-11354.9	0.01	0	0	0.278	436.874	433.545	12.393
tree653	-11354.9	0.01	0	0	0.271	449.245	446.432	12.916
tree654	-11354.9	0.01	0	0	0.26	450.427	447.777	13.09
tree655	-11354.9	0.01	0	0	0.274	423.655	419.839	11.91
tree656	-11354.9	0.01	0	0	0.3	436.572	433.204	12.332
tree657	-11354.9	0.01	0	0	0.308	429.85	426.379	12.221
tree658	-11355	0.01	0	0	0.233	420.383	416.412	11.796
tree659	-11354.9	0.01	0	0	0.279	432.838	429.411	12.294
tree660	-11354.9	0.01	0	0	0.293	449.349	446.425	12.783
tree661	-11355	0.01	0	0	0.29	433.145	429.736	12.301
tree662	-11354.9	0.01	0	0	0.267	418.115	414.221	11.839
tree663	-11355	0.01	0	0	0.284	425.656	421.96	12.02
tree664	-11355	0.01	0	0	0.258	436.507	432.918	12.153
tree665	-11354.9	0.01	0	0	0.305	423.46	419.609	11.844
tree666	-11354.9	0.01	0	0	0.264	432.754	429.274	12.256
tree667	-11354.9	0.01	0	0	0.281	438.302	434.752	12.169
tree668	-11354.9	0.01	0	0	0.262	427.879	424.099	11.958
tree669	-11354.9	0.01	0	0	0.279	449.734	446.769	12.756
tree670	-11354.9	0.01	0	0	0.283	427.638	423.818	11.897
tree671	-11354.9	0.01	0	0	0.307	432.186	428.591	12.098
tree672	-11354.9	0.01	0	0	0.282	438.217	434.77	12.271
tree673	-11355	0.01	0	0	0.309	427.664	423.765	11.792
tree674	-11354.9	0.01	0	0	0.277	441.043	437.662	12.342
tree675	-11354.9	0.01	0	0	0.281	434.261	430.73	12.188
tree676	-11355	0.01	0	0	0.309	425.808	421.874	11.757
tree677	-11355	0.01	0	0	0.299	421.86	418.002	11.843
