Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extant_mrca	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
73480	-4805.679	-4911.51	105.8308	0.27078	0.214569	0.0023884	0.00272155	0.00244102	0.0033202	0.00206424	0.00228212	0.00291669	0.0037364	0.00386258	0.00254766	0.00335344	0.00432777	0.00331443	0.00464192	0.00286317	0.00315322	0.00451264	0.00301578	0.00198368	0.00247617	0.00590149	0.00353106	0.00310964	0.00269938	0.00224787	0.00317906	0.00288517	0.00223598	0.00306115	0.00317314	0.00260248	0.00255608	0.002892412	-0.01770697	99.97812	0.02004171	-5.845664	0.002334736	8.584143	0.232236
73500	-4796.253	-4909.284	113.0314	0.272481	0.247369	0.00292305	0.00282866	0.00296842	0.00289255	0.00362949	0.00296674	0.00346527	0.00301552	0.0042325	0.00362687	0.00300726	0.00368685	0.00328028	0.00417476	0.00287842	0.00314923	0.00408063	0.00320653	0.00330592	0.00422274	0.0038974	0.00469812	0.00299513	0.00469864	0.00343207	0.00442624	0.00310477	0.00364446	0.00254044	0.00360231	0.00305156	0.00356263	0.003212323	-0.005436534	97.32053	0.03758206	-5.740761	0.03214553	1.169123	0.1823433
73520	-4782.399	-4910.99	128.5911	0.313765	0.201421	0.00347151	0.00295808	0.00289621	0.00291015	0.00312034	0.0033776	0.00324739	0.00378717	0.00321036	0.00354811	0.00321627	0.00392877	0.00307516	0.00358639	0.00399533	0.00359769	0.00359899	0.00344971	0.00322724	0.00394835	0.003376	0.00441978	0.00341087	0.00303995	0.00315494	0.00343181	0.00377019	0.0038424	0.00357078	0.00313216	0.00389067	0.0029648	0.003412232	-0.03318539	91.79488	0.04840086	-5.680389	0.01521547	3.18103	0.1384771
73540	-4800.604	-4913.266	112.6615	0.348777	0.225701	0.00378446	0.00341863	0.00374262	0.00290772	0.00371669	0.00427669	0.00293751	0.00392445	0.00567992	0.00402991	0.00345025	0.00425956	0.00340497	0.00526515	0.00319041	0.00314748	0.00369016	0.00270601	0.00375356	0.0036804	0.00300612	0.00397461	0.00438653	0.00314898	0.00442282	0.00344079	0.00374842	0.00460788	0.00398382	0.00450415	0.00319623	0.0039181	0.003839708	-0.02706345	83.95771	0.05141592	-5.562359	0.02435247	2.111323	0.1940974
73560	-4811.649	-4922.027	110.3784	0.262676	0.240162	0.00325949	0.0046262	0.00335238	0.0037022	0.00355829	0.00326242	0.00270699	0.002424	0.00426871	0.00422063	0.00302052	0.00394411	0.00312977	0.00382741	0.0046715	0.00315098	0.00379551	0.00325911	0.00249577	0.00404374	0.00308904	0.00317545	0.00439041	0.0028707	0.0028557	0.00455969	0.00382677	0.00429063	0.00462352	0.00460525	0.00410884	0.00415415	0.003520919	-0.01810559	101.9879	0.02519721	-5.649033	0.007091627	3.553093	0.1743521
73580	-4805.916	-4911.061	105.1444	0.270531	0.223084	0.00296737	0.00223629	0.0029581	0.00303817	0.0026766	0.00272906	0.00255351	0.00254786	0.0041751	0.00201959	0.00366998	0.00385164	0.00532648	0.00481894	0.00332949	0.00203073	0.00299829	0.0040544	0.00201178	0.00222451	0.00211847	0.00259266	0.00196113	0.00248616	0.00301382	0.00273355	0.00297715	0.00271905	0.00340108	0.00369658	0.00221096	0.00302771	0.002943902	-0.009373403	84.26177	0.05571359	-5.828019	0.04634019	1.202274	0.3147549
73600	-4803.51	-4913.724	110.2146	0.292843	0.235029	0.00341963	0.0029954	0.00270669	0.00297278	0.00470566	0.00417278	0.00222355	0.00267974	0.00372476	0.00276475	0.00312597	0.00468428	0.00331818	0.00403169	0.0026322	0.00370692	0.00283716	0.00349173	0.00240323	0.00326327	0.00303149	0.0025307	0.0029097	0.00374781	0.00403374	0.00361414	0.00478933	0.00336411	0.0030917	0.00458792	0.00312475	0.00394776	0.003415336	-0.02239354	76.393	0.06118644	-5.679479	0.03879291	1.577258	0.2375568
73620	-4809.912	-4913.113	103.2008	0.259166	0.257768	0.00338135	0.00233775	0.00501976	0.00412801	0.00283137	0.00343854	0.00275072	0.00316561	0.00449149	0.00244484	0.00425634	0.00533342	0.00488803	0.00409916	0.00369344	0.0040018	0.00476615	0.00295748	0.00326825	0.00278737	0.00447544	0.00492971	0.00368929	0.00370449	0.00348783	0.00291555	0.00561887	0.00428959	0.00385805	0.0044151	0.00311595	0.00264993	0.00355021	-0.02299802	75.85683	0.02947053	-5.640748	0.006472505	4.553187	0.1904147
73640	-4807.914	-4907.476	99.56184	0.26536	0.22552	0.00346996	0.00328889	0.00362317	0.00272893	0.0029006	0.00356379	0.00299108	0.00371646	0.00535425	0.00296446	0.00379989	0.00669431	0.00281865	0.00540703	0.00486572	0.00295057	0.00414225	0.00442216	0.00298065	0.00363365	0.00368962	0.00790069	0.00282051	0.00335303	0.00332035	0.00340618	0.00480853	0.00413694	0.00239389	0.00496587	0.00349449	0.00235768	0.003843455	-0.007587391	68.23465	0.01042623	-5.561384	0.002838842	3.672706	0.2547838
73660	-4808.118	-4916.83	108.7121	0.335233	0.259544	0.00413297	0.00323059	0.00374919	0.00403715	0.00303425	0.00440879	0.00303302	0.00408426	0.00368334	0.00397172	0.0044028	0.00379177	0.0063354	0.00463727	0.00502717	0.00326111	0.00510973	0.00340587	0.00591023	0.00328205	0.0029994	0.00520892	0.00435287	0.00385992	0.00412494	0.00388189	0.00457686	0.00356117	0.00380462	0.00424162	0.00351331	0.004055	0.004005318	-0.03799	88.05553	0.07533342	-5.520132	0.03734342	2.017314	0.1986554
73680	-4809.008	-4912.594	103.5855	0.241053	0.261925	0.00541671	0.00216365	0.00320792	0.00329354	0.00333375	0.0042053	0.00336426	0.00454677	0.00451644	0.0040919	0.00375426	0.00517229	0.00390541	0.00631463	0.00424847	0.0031451	0.00436964	0.00298501	0.0026891	0.00492598	0.00400851	0.00501633	0.00498378	0.00440895	0.00386552	0.00519048	0.00333381	0.00463366	0.00397195	0.00522016	0.00344315	0.00393167	0.003949456	-0.02129284	69.75783	0.02859599	-5.534177	0.007303152	3.915568	0.2441721
73700	-4810.058	-4901.969	91.91161	0.3088	0.252142	0.00272984	0.00269892	0.00329194	0.00329567	0.00243157	0.00390449	0.00292769	0.00547387	0.0053353	0.00353705	0.00366329	0.00406925	0.00234935	0.00518778	0.00441116	0.00337235	0.00363972	0.00478244	0.00194974	0.00340406	0.00283328	0.00504787	0.00297618	0.00327487	0.00332325	0.00512338	0.00474784	0.00498958	0.00530966	0.00464929	0.00511765	0.00501205	0.003404902	0.01666786	70.25776	0.004283287	-5.682539	0.02095115	0.2044416	0.2344856
73720	-4823.506	-4902.355	78.84935	0.310016	0.257475	0.00216484	0.00196712	0.00272256	0.00296511	0.000877089	0.00348878	0.00275074	0.004097	0.00501931	0.00418183	0.00349522	0.00441837	0.00216805	0.00227157	0.00779495	0.00386556	0.00490038	0.00507119	0.00157862	0.00250055	0.00243382	0.00519338	0.00491011	0.00348847	0.00346226	0.00346804	0.00526013	0.00691693	0.00644805	0.00515369	0.00393468	0.00175273	0.003018956	-0.02451513	99.43994	0.05445982	-5.802844	0.02994468	1.818681	0.4537794
73740	-4809.808	-4905.388	95.57938	0.289929	0.254511	0.0025165	0.00133434	0.00278193	0.00276789	0.00410474	0.00227645	0.00304592	0.00407635	0.00492632	0.00427127	0.00284478	0.00249155	0.00438073	0.00224698	0.00310722	0.00335268	0.00381838	0.0027113	0.00322572	0.00397795	0.00247813	0.00397089	0.0052655	0.00355354	0.00300289	0.0024938	0.00177492	0.00391447	0.00253992	0.00336982	0.00375037	0.00393631	0.003309536	-0.01081439	112.8101	0.07959248	-5.710947	0.06877809	1.157236	0.3162128
73760	-4812.117	-4908.664	96.54634	0.340153	0.256204	0.00271563	0.00235675	0.00285394	0.00373558	0.00241982	0.00224867	0.00290597	0.00330886	0.00341477	0.00265797	0.00378535	0.00348824	0.00532264	0.00296713	0.00363776	0.0026744	0.00375989	0.00335786	0.00316529	0.00444393	0.00297846	0.00404195	0.00300129	0.0040655	0.00603741	0.00396821	0.00520722	0.00394592	0.00187929	0.00347731	0.00286738	0.00527319	0.00364245	-0.03121292	110.2178	0.06294221	-5.615099	0.03172929	1.983726	0.311589
73780	-4801.199	-4907.507	106.3078	0.363031	0.220664	0.00222563	0.00294807	0.00275077	0.00217562	0.00368105	0.00271257	0.00358147	0.00358487	0.00530459	0.00263529	0.004091	0.00382985	0.00418474	0.00388491	0.0042341	0.0024909	0.00460493	0.00325525	0.00336029	0.00326452	0.00277336	0.00427311	0.00245136	0.0036316	0.0027027	0.0031552	0.00383765	0.00280321	0.00478243	0.00367261	0.00256213	0.00250434	0.003286472	-0.01530527	87.30601	0.05169348	-5.717941	0.03638821	1.420611	0.2117666
73800	-4802.155	-4917.749	115.5942	0.313496	0.247894	0.0027989	0.00237579	0.00271901	0.00253911	0.00267308	0.00249204	0.00235312	0.00270856	0.00447174	0.00301604	0.0033132	0.00230381	0.00325681	0.0036284	0.00274204	0.00227767	0.00284353	0.00294076	0.00247284	0.00236419	0.00328313	0.00342179	0.0029781	0.00307936	0.00355006	0.00374237	0.00312822	0.003096	0.00273618	0.00404623	0.00265916	0.00291061	0.002735286	-0.0001965433	81.44338	0.081698	-5.901519	0.08150146	1.002412	0.138419
73820	-4800.808	-4911.911	111.1031	0.289587	0.249866	0.00375407	0.00238209	0.00307937	0.00303093	0.00318261	0.003867	0.0024634	0.00319233	0.00464191	0.00266856	0.00358725	0.00353127	0.00524206	0.00300621	0.00283498	0.0031374	0.00446968	0.00279419	0.00354074	0.00296386	0.00340334	0.00368653	0.00289784	0.00362434	0.00339899	0.0036204	0.0032734	0.00312735	0.00312613	0.00348577	0.00330459	0.00402597	0.00319057	-0.01461044	130.8607	0.1111691	-5.747556	0.09655866	1.151312	0.1900942
73840	-4812.867	-4908.927	96.06044	0.285497	0.218667	0.00345537	0.00170917	0.0039962	0.00300291	0.0022498	0.00347907	0.00307838	0.00362945	0.00531293	0.00371939	0.00287992	0.0042446	0.00347319	0.0035448	0.00376616	0.00363293	0.00458852	0.00320328	0.00295733	0.00428906	0.00350921	0.00606752	0.00354793	0.00397178	0.00483602	0.00410596	0.003323	0.0038625	0.00499514	0.003251	0.00477114	0.00483337	0.003605464	-0.04789832	107.8955	0.1380415	-5.625305	0.09014314	1.531358	0.248877
73860	-4774.854	-4923.394	148.5399	0.283135	0.214284	0.00324302	0.00320091	0.00338961	0.00327091	0.00327849	0.00322489	0.003668	0.00324901	0.00339902	0.00351511	0.00322885	0.00335935	0.00343045	0.00341152	0.00345959	0.00328799	0.00348137	0.0033121	0.00325859	0.00320165	0.00350479	0.00332771	0.00332181	0.00332217	0.00310908	0.00296782	0.00362702	0.0033446	0.00305545	0.00327736	0.00320323	0.00320286	0.003374043	-0.04105564	85.43836	0.2085364	-5.691644	0.1674808	1.245136	0.07019047
73880	-4806.839	-4918.79	111.9508	0.297885	0.215333	0.00279085	0.00265641	0.00276459	0.00214558	0.00345298	0.00295446	0.00345537	0.00456278	0.00373258	0.00309549	0.00288849	0.00275691	0.00355576	0.00352953	0.00355688	0.00376291	0.00306082	0.00312013	0.00251193	0.00262064	0.00261395	0.0032712	0.00315242	0.00333744	0.00397444	0.00259911	0.00290956	0.00287486	0.00388327	0.00420873	0.00288587	0.00494742	0.003188585	-0.03365721	96.65167	0.1565108	-5.748178	0.1228536	1.273962	0.1874987
73900	-4815.911	-4909.669	93.75759	0.288706	0.268911	0.00322441	0.00297882	0.00336815	0.00228534	0.00258581	0.00328508	0.00270735	0.0037215	0.00610472	0.00338457	0.00402457	0.0050382	0.00380288	0.00307061	0.00493756	0.00229492	0.00406687	0.00423858	0.00286299	0.00275469	0.00318249	0.0047566	0.00384758	0.00261549	0.00652328	0.00496939	0.00530016	0.00274235	0.00306103	0.00587333	0.00380429	0.00255596	0.003364602	-0.02167194	101.3702	0.1187961	-5.694446	0.0971242	1.223136	0.3210539
73920	-4808.016	-4917.762	109.7452	0.370275	0.199726	0.00278636	0.00203555	0.00369987	0.00329151	0.00296189	0.00329085	0.00303959	0.00376385	0.00542065	0.00424885	0.00310684	0.00425752	0.00354278	0.00345038	0.00382991	0.00336443	0.00441019	0.00494131	0.00302287	0.00306667	0.00306101	0.00431265	0.0029749	0.00483444	0.00277334	0.00411271	0.00332672	0.00358326	0.00268568	0.00403036	0.00389323	0.003266	0.003374964	-0.01334622	85.83786	0.03231918	-5.691371	0.01897296	1.703434	0.212672
73940	-4821.441	-4913.094	91.65292	0.306066	0.253761	0.00426769	0.00355738	0.00421412	0.00518312	0.00441574	0.00525706	0.00598492	0.00485546	0.00750529	0.00335013	0.00427491	0.0072193	0.0061284	0.00496545	0.00439576	0.00330707	0.00779537	0.0090991	0.00359418	0.00405157	0.00414924	0.00542522	0.00490079	0.00508691	0.00620291	0.00808006	0.00681607	0.00557578	0.00399282	0.00442206	0.00521144	0.00506006	0.005170111	-0.02066249	94.4735	0.02396694	-5.264861	0.003304444	7.25294	0.2535893
73960	-4829.35	-4915.53	86.17992	0.313632	0.197491	0.00477573	0.00342266	0.00752455	0.00566303	0.00536751	0.00659109	0.00569359	0.00735316	0.00774748	0.00644887	0.00431539	0.0075438	0.00539456	0.00503261	0.00672342	0.0114179	0.00597492	0.00528701	0.00243296	0.00629196	0.00633301	0.00757583	0.0047378	0.00622425	0.00564684	0.00416738	0.00344029	0.00609472	0.00663153	0.00577292	0.00609432	0.00707845	0.005693822	-0.04003063	70.93072	0.07547853	-5.168374	0.0354479	2.129281	0.2610291
73980	-4820.367	-4915.769	95.40279	0.281355	0.202145	0.0057861	0.0044324	0.00585042	0.00686489	0.00495298	0.00720181	0.00544961	0.00741207	0.00787453	0.00867997	0.0062663	0.00801004	0.00556137	0.0055489	0.0064627	0.00619336	0.00832553	0.00550605	0.00634717	0.00656694	0.00738758	0.00931993	0.00785714	0.00755336	0.00619817	0.00458801	0.00740966	0.0104526	0.00672929	0.00665661	0.00787692	0.00598789	0.006816316	-0.03954251	79.06215	0.06785094	-4.988436	0.02830843	2.396846	0.175141
74000	-4831.256	-4920.685	89.42866	0.336862	0.259371	0.00653728	0.00395565	0.00424264	0.00421879	0.00508616	0.00407023	0.00632714	0.00601848	0.00878938	0.00522302	0.00647048	0.00633003	0.00755055	0.00309805	0.00511723	0.00494343	0.00740811	0.00271878	0.00643562	0.00564137	0.00457508	0.00666751	0.00315042	0.00620105	0.00765187	0.00579511	0.00413908	0.00464824	0.00504692	0.00613128	0.00634329	0.00560797	0.00538298	-0.04112919	85.20556	0.1150853	-5.224513	0.07395608	1.55613	0.2877401
74020	-4828.687	-4917.613	88.92604	0.413472	0.241023	0.00430291	0.00334034	0.00458836	0.00458679	0.00422727	0.00678152	0.00360917	0.00373552	0.00643931	0.00308139	0.00474589	0.00701006	0.00555731	0.00322867	0.00544138	0.00635227	0.0062962	0.00939081	0.00566937	0.00307256	0.00583751	0.0055275	0.00571051	0.00447393	0.00417945	0.00432438	0.00435805	0.00883705	0.00531012	0.00691014	0.00455109	0.00424601	0.005034445	-0.04147153	71.20291	0.118348	-5.291452	0.07687646	1.539457	0.3134871
74040	-4807.565	-4915.938	108.3736	0.278173	0.226912	0.00485367	0.0040715	0.00634578	0.00495557	0.0043953	0.00512947	0.00477056	0.00742359	0.00580477	0.00531608	0.00453203	0.00582765	0.00518031	0.00535727	0.00628892	0.00482576	0.00559686	0.00604362	0.00515379	0.00594963	0.00631953	0.00612831	0.00497673	0.00559194	0.00556423	0.00697389	0.00500407	0.00695065	0.00468837	0.00454422	0.00590514	0.00564324	0.005342498	-0.06431457	73.35122	0.08984932	-5.232062	0.02553475	3.518708	0.1886747
74060	-4821.017	-4918.121	97.1035	0.259139	0.236126	0.0054996	0.00542269	0.00780747	0.00660083	0.00627674	0.00799335	0.00854583	0.00659443	0.0117341	0.00578707	0.00678383	0.00831133	0.00681543	0.00497461	0.0079115	0.00560622	0.00755745	0.00655516	0.00552134	0.00535195	0.00853285	0.00803722	0.00618069	0.00546707	0.00829347	0.00802527	0.00710636	0.00644704	0.00714172	0.00606558	0.00573236	0.00783964	0.00690735	-0.06199929	71.93133	0.08670885	-4.975169	0.02470956	3.509122	0.2285056
74080	-4827.81	-4908.019	80.20894	0.307913	0.243756	0.00531325	0.00516478	0.00593185	0.00504525	0.00480966	0.00622087	0.00623283	0.0108367	0.00804067	0.00584903	0.00532634	0.0106204	0.00727029	0.00399058	0.0088954	0.00726691	0.0076182	0.00818043	0.00580885	0.00480588	0.00580907	0.0122186	0.00715693	0.0103563	0.00524502	0.0100423	0.0127505	0.00713165	0.00594967	0.00492235	0.00380143	0.0054902	0.006974611	-0.04239226	80.86637	0.1486025	-4.965479	0.1062102	1.399135	0.3168575
74100	-4827.67	-4910.681	83.01096	0.28408	0.215507	0.00592049	0.00263675	0.00599492	0.00413577	0.00419673	0.00555513	0.00439594	0.00624254	0.00838844	0.00439169	0.00391504	0.00810087	0.00733585	0.00390613	0.00950842	0.00595811	0.00715026	0.00509411	0.00556028	0.00863226	0.0099049	0.00681768	0.00856566	0.0097027	0.00603874	0.00488391	0.00505965	0.0105336	0.00394544	0.00509347	0.00450647	0.00504995	0.005840306	-0.03450272	68.2788	0.09204311	-5.142972	0.05754039	1.599626	0.3263963
74120	-4826.627	-4909.262	82.63464	0.302385	0.246223	0.00501257	0.00267425	0.0040588	0.0040315	0.00485995	0.00675333	0.00527696	0.0088795	0.00627844	0.00684089	0.00648902	0.00533613	0.00632307	0.00475435	0.00653138	0.00328691	0.00712672	0.00659881	0.00513295	0.00954541	0.00594696	0.00862519	0.00563176	0.00627031	0.00716981	0.0106635	0.0047128	0.00669751	0.00285837	0.00309249	0.00656789	0.00351168	0.006106803	-0.05295391	79.55633	0.06360488	-5.098352	0.01065097	5.971747	0.3587575
74140	-4833.912	-4907.656	73.74401	0.361514	0.222761	0.0059744	0.00442566	0.00519591	0.00497566	0.00455119	0.00615594	0.00313009	0.00566556	0.0118859	0.00374062	0.00577599	0.0070507	0.00659666	0.00297883	0.00600668	0.00278582	0.00785081	0.00605842	0.003162	0.00897148	0.00417319	0.0163781	0.00213732	0.00873001	0.00608222	0.0057351	0.00575329	0.00308577	0.00418967	0.00552856	0.00890589	0.00755299	0.005416986	-0.05769202	83.50732	0.0656811	-5.218216	0.007989078	8.221361	0.3883533
74160	-4827.264	-4913.134	85.87036	0.305423	0.254561	0.00627833	0.00196923	0.00361365	0.00420026	0.00279706	0.00507326	0.00406624	0.00516077	0.00627667	0.00792479	0.00360926	0.00795285	0.00691725	0.00464263	0.00537483	0.00567393	0.00573965	0.00556196	0.00500884	0.00446011	0.0039347	0.008068	0.0031411	0.0040882	0.00500875	0.00589963	0.00635156	0.00323401	0.00500963	0.00749564	0.00397528	0.00466953	0.004484626	-0.04556304	75.95194	0.06209634	-5.4071	0.01653331	3.755833	0.3421117
74180	-4824.996	-4910.641	85.64577	0.264567	0.230049	0.00275685	0.00313178	0.00296979	0.00391242	0.00379564	0.00594965	0.00588947	0.00515216	0.0090455	0.00341952	0.00336471	0.00566609	0.00350046	0.00526801	0.005766	0.00459235	0.0041617	0.00438199	0.00284121	0.0048437	0.00668315	0.010924	0.00348881	0.00441997	0.00423683	0.00817565	0.00323352	0.00561486	0.00338826	0.00492427	0.00428677	0.00409375	0.004147704	-0.03631616	75.13628	0.04056047	-5.4852	0.004244311	9.556432	0.3623315
74200	-4825.182	-4915.615	90.43369	0.293662	0.257775	0.00419346	0.00532634	0.00369017	0.00528247	0.00344895	0.00581924	0.00328293	0.00529181	0.00670832	0.00359461	0.00383562	0.00428938	0.00426534	0.00349284	0.005433	0.00436156	0.00565491	0.00753209	0.00721838	0.00369356	0.00309799	0.00388872	0.00505136	0.00507899	0.00744759	0.00484262	0.00483094	0.0042254	0.00441369	0.00247583	0.0046471	0.00370785	0.004094611	-0.04116898	91.98854	0.08688218	-5.498084	0.0457132	1.900593	0.2877574
74220	-4812.056	-4910.054	97.99786	0.285185	0.253708	0.00310333	0.00348835	0.00358057	0.00460818	0.00228701	0.00403098	0.00469224	0.0049598	0.00665959	0.00385915	0.00491456	0.00378053	0.00530638	0.00463404	0.00469155	0.0040156	0.00636375	0.00366864	0.00302697	0.00490168	0.00409266	0.00545521	0.00303012	0.00589141	0.00409418	0.00449268	0.00493589	0.00470984	0.00330842	0.00424503	0.00305422	0.0038554	0.004307195	-0.03213183	89.98905	0.1074022	-5.447468	0.07527033	1.426886	0.249215
74240	-4814.067	-4909.126	95.05914	0.254423	0.199715	0.00246704	0.00200385	0.00290641	0.00311993	0.00216679	0.00262645	0.00332036	0.00338195	0.00552455	0.0031212	0.00463721	0.0039011	0.00296215	0.0048836	0.00318829	0.004242	0.00396357	0.00179323	0.00193236	0.00293846	0.00486738	0.0060268	0.00267811	0.00444697	0.00388692	0.00435628	0.00285145	0.00256518	0.00460762	0.00332118	0.00227099	0.00247916	0.003571337	-0.01554534	80.61635	0.07749547	-5.634815	0.06195013	1.250933	0.3160897
74260	-4813.247	-4916.924	103.6768	0.264945	0.282949	0.00299534	0.00312706	0.0028118	0.00299409	0.00190168	0.00247884	0.00211725	0.00275158	0.00499659	0.0025591	0.00232333	0.00312685	0.00268639	0.00414166	0.00315312	0.00223732	0.00474998	0.00325976	0.00294494	0.00317015	0.00312186	0.00299316	0.00155264	0.00354107	0.00392906	0.00290847	0.00208433	0.00233089	0.00168703	0.00346226	0.00334459	0.00439085	0.003042091	-0.009152103	86.04182	0.03802523	-5.79521	0.02887313	1.316976	0.274443
74280	-4807.359	-4914.349	106.9893	0.284345	0.22057	0.00276377	0.00208178	0.00297669	0.00283028	0.0028927	0.00303054	0.0021746	0.00258357	0.00323789	0.00285577	0.00302525	0.00536925	0.00301054	0.00447412	0.00287833	0.00374152	0.00366468	0.003153	0.00232125	0.0021834	0.00234879	0.00321468	0.0030091	0.00253718	0.00335533	0.00548966	0.00241962	0.00239421	0.002283	0.00382444	0.00238252	0.0024437	0.002945671	-0.007474008	91.09967	0.03954867	-5.827419	0.03207466	1.233019	0.2074551
74300	-4795.324	-4916.527	121.2031	0.283463	0.206648	0.00284041	0.00303742	0.00264194	0.00216242	0.00436844	0.00314191	0.00301519	0.00297552	0.00364478	0.00248187	0.00277554	0.00333632	0.00308638	0.003537	0.00323052	0.00254325	0.00347502	0.00392471	0.0029153	0.00302745	0.00273928	0.00308717	0.00284625	0.00328223	0.00343696	0.00258232	0.00348634	0.002795	0.00266907	0.00315121	0.00286054	0.00345427	0.003032826	-0.01862698	111.2029	0.04835738	-5.798261	0.02973041	1.626529	0.1559863
74320	-4807.241	-4917.118	109.8771	0.271384	0.193367	0.00256953	0.00243906	0.00251152	0.00313353	0.00241649	0.00284705	0.00199385	0.00380228	0.00407112	0.00255164	0.00337118	0.00270906	0.00300642	0.00389418	0.00324512	0.00214404	0.00385571	0.00301699	0.00335443	0.00203343	0.00289852	0.00240551	0.00255614	0.00306534	0.0041319	0.00250406	0.00289762	0.00228828	0.00261031	0.00300186	0.00361989	0.00414218	0.003020538	-0.01127918	110.665	0.05106747	-5.80232	0.03978829	1.28348	0.2215493
74340	-4804.656	-4904.264	99.60865	0.272372	0.252407	0.00197587	0.00230246	0.00266093	0.00208592	0.00270271	0.00312815	0.00266522	0.00344151	0.00481361	0.00373188	0.00251145	0.00288861	0.0031689	0.00299963	0.00455918	0.00306277	0.00171336	0.00352453	0.00209925	0.00349938	0.00295093	0.00463037	0.00268464	0.00289981	0.00412919	0.00267862	0.00272836	0.00302404	0.0045302	0.00213085	0.00182336	0.00315535	0.002646627	-0.01763149	113.8538	0.02728188	-5.934469	0.009650393	2.827023	0.2182722
74360	-4803.353	-4911.353	108.0003	0.33068	0.274088	0.00272792	0.0022252	0.00288927	0.00187473	0.00230958	0.00295571	0.0020712	0.00263719	0.00412312	0.00145709	0.00226961	0.00284913	0.00268815	0.00408742	0.00265599	0.00400746	0.00265551	0.00271146	0.00375073	0.00249033	0.00272318	0.00236828	0.00214567	0.00158746	0.00178678	0.00273781	0.0024258	0.00242659	0.00252435	0.00296031	0.00298467	0.00224575	0.002613268	-0.01373588	109.4886	0.1108353	-5.947154	0.09709939	1.141462	0.2359463
74380	-4806.314	-4911.652	105.3375	0.345333	0.243333	0.00214322	0.00199497	0.00218583	0.00226288	0.0020852	0.00266271	0.00284618	0.00238144	0.00326596	0.00264781	0.00174684	0.00280475	0.00383358	0.00455708	0.00280971	0.00303952	0.00329168	0.00245271	0.00352068	0.00179298	0.00250759	0.00304978	0.00178651	0.00273499	0.00388745	0.00250386	0.00238417	0.00247434	0.00317833	0.00317925	0.00263423	0.00418382	0.002697935	-0.002865296	110.571	0.1208377	-5.915269	0.1179724	1.024288	0.2294682
74400	-4807.776	-4914.79	107.0144	0.253474	0.25901	0.00203968	0.00192649	0.00233321	0.00206829	0.00247667	0.00185833	0.00182576	0.00333071	0.00354753	0.00350771	0.00253948	0.00283609	0.00324852	0.0031054	0.00295309	0.00264167	0.00260055	0.0017643	0.00210524	0.00296425	0.00125882	0.00416033	0.00268494	0.0025275	0.00288378	0.002198	0.00218213	0.00221006	0.00199657	0.00294964	0.00204129	0.00257582	0.002339766	-0.01771362	125.1959	0.1316287	-6.057704	0.1139151	1.155498	0.2657876
74420	-4796.052	-4911.495	115.4431	0.389469	0.278938	0.00221227	0.00189431	0.00302397	0.00220223	0.0021645	0.00342996	0.00197699	0.00223184	0.00282782	0.00212711	0.00272009	0.00327328	0.00278706	0.00247734	0.00268983	0.00239069	0.00253663	0.00233625	0.00278924	0.00172114	0.00232262	0.00352934	0.00208451	0.00310481	0.0021048	0.00364058	0.00263848	0.00323834	0.00247952	0.00162548	0.00344612	0.00272712	0.002557946	-0.01677267	102.2826	0.07497838	-5.968551	0.05820571	1.288162	0.2084372
74440	-4795.088	-4918.072	122.9842	0.261184	0.257255	0.0028227	0.00306323	0.0028313	0.00253592	0.00271295	0.00267764	0.00269057	0.00338732	0.00420607	0.00292361	0.00261692	0.00377063	0.00318111	0.00291735	0.00310962	0.00287087	0.00351783	0.00305689	0.00272192	0.00274672	0.00367294	0.00323707	0.00265455	0.002828	0.00325629	0.00308087	0.00323289	0.00276654	0.00390417	0.0034397	0.00266978	0.00267844	0.003150575	-0.006329379	100.6111	0.09328595	-5.76017	0.08695657	1.072788	0.1584633
74460	-4786.721	-4922.184	135.4623	0.267111	0.230421	0.00276765	0.0026295	0.00355652	0.00280972	0.00269605	0.00256662	0.00304278	0.00292031	0.00355961	0.00257337	0.00263427	0.0027815	0.00294197	0.00233048	0.00318254	0.00262996	0.00304444	0.00280575	0.00282	0.00262326	0.00292631	0.00332025	0.00268519	0.00334518	0.00229619	0.0026392	0.0029182	0.00257632	0.00301865	0.00282212	0.00326516	0.00257957	0.002845163	-0.02275575	133.9314	0.03373309	-5.862135	0.01097735	3.072974	0.104742
