Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extant_mrca	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
4920	-4783.865	-4922.819	138.9539	0.316709	0.212976	0.00559209	0.00547591	0.00521986	0.00522407	0.0055212	0.00514718	0.00512454	0.00513101	0.0057965	0.00558015	0.00578669	0.00506762	0.0051128	0.00546263	0.00525225	0.00462377	0.00492299	0.00532968	0.00500426	0.0048604	0.00577409	0.00510411	0.00568143	0.00586684	0.00475682	0.00509802	0.00538187	0.00536457	0.00514872	0.0054709	0.00536744	0.0050701	0.005382792	-0.0236715	78.11775	0.07401334	-5.224548	0.05034183	1.470215	0.06527728
4940	-4794.25	-4927.996	133.7459	0.351811	0.26164	0.00469551	0.00521421	0.00492705	0.00507569	0.00512888	0.00526055	0.0055314	0.00510232	0.00495402	0.00489569	0.00555373	0.00545126	0.00499586	0.00533208	0.00468988	0.00628464	0.00538254	0.00618521	0.00584822	0.00567636	0.00597301	0.00496912	0.00483832	0.00524312	0.00484108	0.00495887	0.00550057	0.00496252	0.00543831	0.00534003	0.00554374	0.00475966	0.005235343	-0.03364745	67.7059	0.08200969	-5.252323	0.04836225	1.695738	0.06687504
4960	-4796.46	-4914.17	117.7096	0.325786	0.208909	0.00465481	0.00490784	0.00479691	0.00397911	0.00438262	0.00507989	0.00445253	0.00438953	0.00352007	0.00480144	0.00537332	0.0046039	0.00466524	0.0054192	0.00495473	0.00434321	0.00422041	0.00488281	0.00439047	0.00464315	0.00379333	0.00580234	0.0055793	0.00540531	0.00522571	0.00529263	0.00371018	0.00456308	0.00398619	0.00481927	0.00608841	0.00536577	0.00471319	-0.02125091	75.90655	0.04967052	-5.35739	0.02841961	1.747755	0.119547
4980	-4795.386	-4921.666	126.2805	0.290731	0.226526	0.00474133	0.00549323	0.00444189	0.00446984	0.00433627	0.00453404	0.00375189	0.00436127	0.00331636	0.00416102	0.00480918	0.00409275	0.00435591	0.00444442	0.00490334	0.00474254	0.00488309	0.00509573	0.00442507	0.00519942	0.00504934	0.00485531	0.00379048	0.00499358	0.00433664	0.00468806	0.00452089	0.00443157	0.00455317	0.00522702	0.00432953	0.00416419	0.004435883	-0.02731257	72.35397	0.06494222	-5.418029	0.03762965	1.725826	0.1069819
5000	-4795.018	-4916.849	121.8315	0.281142	0.233171	0.00528448	0.00564598	0.00548184	0.00451119	0.00592974	0.0045072	0.00419541	0.00462878	0.0044026	0.00388898	0.00462421	0.00502117	0.00431072	0.00471469	0.00469842	0.00560641	0.0048093	0.00440839	0.00576317	0.00526928	0.00507864	0.00525803	0.0050908	0.00396514	0.0042149	0.00354748	0.0047346	0.0049366	0.00488771	0.00483956	0.00446808	0.00428063	0.004730863	-0.0268205	72.2591	0.03100105	-5.353648	0.004180555	7.415535	0.1031682
5020	-4790.769	-4915.182	124.4131	0.246627	0.248338	0.00532351	0.00493983	0.00594231	0.00495641	0.00512545	0.00516355	0.00467262	0.0046685	0.00438578	0.00489733	0.00627871	0.00514875	0.00517791	0.00572286	0.00472971	0.00533468	0.00515089	0.00433481	0.00389176	0.00486175	0.00532137	0.0051802	0.00487348	0.00584809	0.00476785	0.00474925	0.00483113	0.00492776	0.00629423	0.00541644	0.00501729	0.00536705	0.005049468	-0.01513438	69.39996	0.06059306	-5.288472	0.04545868	1.332926	0.1044115
5040	-4797.495	-4917.244	119.7496	0.258772	0.261108	0.00466433	0.00448605	0.00508066	0.00422674	0.00387181	0.00409945	0.00340198	0.0036951	0.00325151	0.00400722	0.00447829	0.00446378	0.00538309	0.00454692	0.00440864	0.00459956	0.00575311	0.00499057	0.00405536	0.00446711	0.0048872	0.00463967	0.00386622	0.00459162	0.0053317	0.00410987	0.004134	0.00406831	0.00447259	0.00395782	0.00415927	0.00471865	0.00427141	-0.0303276	79.5946	0.03859739	-5.455811	0.008269793	4.667274	0.1435434
5060	-4794.427	-4917.326	122.899	0.329158	0.248727	0.00422224	0.0043933	0.0041106	0.00400856	0.00428353	0.00421621	0.00513559	0.00487131	0.00369011	0.00383092	0.00478698	0.00404596	0.00419495	0.00482189	0.00388532	0.00508314	0.00356202	0.00469416	0.0038781	0.00452398	0.00377149	0.00418307	0.00418681	0.00402417	0.00452286	0.00377424	0.00415145	0.00450312	0.00370018	0.00358863	0.00526556	0.00373971	0.004242589	-0.05361405	84.98415	0.1355004	-5.462582	0.08188634	1.654737	0.1297761
5080	-4774.257	-4914.392	140.1348	0.327237	0.274284	0.00422726	0.00469412	0.00411374	0.00443501	0.00436594	0.00449701	0.00420124	0.00435594	0.00387557	0.00410439	0.0045044	0.0040517	0.00497632	0.00444616	0.00408525	0.00455009	0.00383574	0.00439953	0.00431454	0.00430302	0.00462171	0.00434749	0.00434347	0.00406411	0.00482987	0.00460695	0.00435085	0.0045476	0.00473705	0.00470333	0.00443466	0.00408406	0.004403378	-0.01701373	91.18988	0.1511577	-5.425383	0.134144	1.126832	0.06537404
5100	-4801.38	-4918.521	117.1412	0.375865	0.215206	0.0042268	0.00437705	0.00468656	0.00492173	0.00405204	0.00458254	0.00453924	0.00420796	0.0043584	0.00374996	0.00482212	0.00430767	0.00454572	0.00346591	0.00332488	0.00507181	0.00501526	0.00410583	0.00493429	0.00462436	0.00491523	0.00488886	0.00392172	0.00441475	0.00451925	0.00432853	0.00537813	0.00328782	0.00441295	0.00528788	0.0051146	0.00461175	0.004624375	-0.0306856	97.71851	0.05388183	-5.376414	0.02319624	2.32287	0.1099611
5120	-4792.108	-4920.576	128.4675	0.358947	0.225714	0.00325446	0.00318307	0.00365469	0.0034578	0.00306815	0.0038463	0.00358826	0.00393735	0.00342871	0.00327923	0.00361115	0.00435468	0.00323389	0.00422075	0.00343567	0.0031001	0.003497	0.00322071	0.00329528	0.00333096	0.00421115	0.00381518	0.00427064	0.00312623	0.00374622	0.00382351	0.00431578	0.00395469	0.00353119	0.00356412	0.00325499	0.00298007	0.003715529	-0.007629516	76.61526	0.02562608	-5.595234	0.01799656	1.423943	0.1129348
5140	-4787.35	-4916.225	128.8749	0.288782	0.203582	0.00316887	0.00341896	0.00322528	0.00297306	0.00415046	0.00401614	0.00376582	0.00315649	0.00288846	0.00368365	0.00367685	0.00354245	0.00440476	0.00424081	0.00305946	0.00354246	0.00329071	0.0030021	0.00326032	0.00385396	0.00306505	0.00424709	0.00390137	0.00335687	0.0030752	0.00371744	0.00315562	0.00358801	0.00357149	0.00345342	0.00308467	0.00297074	0.003503485	-0.02291257	79.99537	0.03039867	-5.653997	0.007486096	4.060683	0.1007628
5160	-4811.442	-4911.601	100.159	0.260279	0.220345	0.00449093	0.00554722	0.00407289	0.0038559	0.00373323	0.00522574	0.00398217	0.00297006	0.00434312	0.00352253	0.0035094	0.00689412	0.006906	0.00404476	0.00447786	0.00545502	0.00333804	0.00455281	0.00475996	0.00249726	0.00502869	0.00415141	0.00504881	0.00465763	0.00500098	0.00465113	0.00352597	0.00515558	0.0046387	0.00456035	0.00452254	0.00478061	0.00447358	0.004379684	74.43923	0.01789874	-5.409566	0.02227842	0.8034114	0.1744551
5180	-4801.776	-4922.921	121.1451	0.274304	0.253068	0.0037003	0.00473648	0.00373044	0.00371954	0.00515418	0.00434255	0.00482051	0.00474291	0.00466592	0.00509579	0.00583838	0.00509521	0.0045255	0.0044015	0.00445711	0.004809	0.00425926	0.00425561	0.00378368	0.00435191	0.00455199	0.00421163	0.00451481	0.00446814	0.00389932	0.00421496	0.00416113	0.00450107	0.00430832	0.00399838	0.00392377	0.00366552	0.004540831	-0.01342762	83.94021	0.03828874	-5.394645	0.02486113	1.540105	0.09499102
5200	-4811.629	-4915.079	103.45	0.285864	0.249592	0.00393446	0.00529067	0.00484884	0.00425383	0.0045205	0.0073583	0.00548821	0.00454602	0.00337308	0.0050701	0.00637083	0.00479768	0.00426921	0.00408284	0.00425444	0.00700658	0.00382297	0.00485029	0.00460113	0.00519998	0.004476	0.00577347	0.00512037	0.00453737	0.00388973	0.00482374	0.00308709	0.00466388	0.00503971	0.00370377	0.00415338	0.00511966	0.004890189	-0.02708915	102.7696	0.04255723	-5.320524	0.01546807	2.751294	0.2014682
5220	-4818.439	-4923.794	105.3541	0.268505	0.210151	0.00477863	0.00611933	0.00574264	0.00516547	0.0043113	0.00566839	0.00379742	0.00356218	0.00331877	0.00400388	0.00574938	0.00474522	0.00528756	0.0049242	0.00364595	0.00602149	0.0045043	0.00526947	0.00433148	0.00537297	0.00408459	0.00504024	0.00539263	0.00468393	0.00500009	0.005861	0.0048031	0.00579083	0.004092	0.00520113	0.0050879	0.0057552	0.004473293	-0.02719152	74.7961	0.08428116	-5.409631	0.05708964	1.476295	0.2042075
5240	-4802.847	-4908.354	105.5076	0.331423	0.230189	0.00410994	0.00326454	0.00428691	0.00333769	0.00407891	0.00507618	0.00325456	0.00365881	0.00258365	0.00349405	0.004994	0.00404944	0.00502333	0.00382397	0.0038482	0.00439274	0.00376329	0.00334546	0.00386659	0.00491085	0.00372862	0.00499366	0.00357425	0.00272619	0.00292589	0.00672957	0.00414504	0.00476813	0.00326996	0.00345452	0.00326538	0.00578704	0.003835006	-0.03191893	86.78826	0.04104586	-5.563584	0.009126938	4.497222	0.2462121
5260	-4794.794	-4914.439	119.6446	0.310483	0.215606	0.00313508	0.0044485	0.00345678	0.00389317	0.00430322	0.00488189	0.00395593	0.00406865	0.00367491	0.0031223	0.003962	0.00362575	0.00370744	0.00392308	0.00273261	0.00447667	0.00347345	0.00320262	0.00342858	0.00472361	0.00411304	0.00438789	0.00378103	0.00374665	0.00489409	0.00378891	0.0040259	0.00369496	0.00279479	0.00440254	0.0033669	0.00458334	0.003922778	-0.01869399	73.16246	0.05458123	-5.540955	0.03588724	1.520909	0.1419956
5280	-4775.526	-4916.619	141.0922	0.286339	0.226881	0.00403486	0.00360732	0.00368853	0.00403563	0.00417742	0.00367974	0.00391163	0.00388346	0.00398852	0.00307366	0.00408796	0.0042235	0.00393685	0.00386284	0.00395386	0.00407716	0.00382853	0.00368667	0.00366871	0.00384592	0.00381311	0.00413299	0.00336807	0.00404592	0.00369714	0.00418845	0.00389282	0.0037994	0.00366446	0.00381859	0.00394927	0.00408518	0.003835924	-0.005633613	90.73598	0.1099405	-5.563345	0.1043069	1.05401	0.0716684
5300	-4782.04	-4926.855	144.8147	0.307083	0.239805	0.00393441	0.00378514	0.00353015	0.00340908	0.00377281	0.0037705	0.00389577	0.00370017	0.00392203	0.00330514	0.00390407	0.00376592	0.00376328	0.0037303	0.00395277	0.003227	0.00389209	0.00426815	0.00393471	0.00386327	0.00399203	0.00403308	0.00391939	0.00349604	0.00383052	0.00412543	0.00414311	0.00387595	0.00391258	0.00361298	0.00366671	0.00345591	0.003795792	-0.0234045	99.85641	0.08499484	-5.573862	0.06159034	1.380003	0.06165154
5320	-4790.79	-4917.41	126.6199	0.344909	0.235144	0.0038495	0.00344917	0.00343856	0.00341708	0.00464227	0.00470843	0.00325073	0.00329311	0.0032786	0.00392462	0.00377935	0.00388265	0.0039485	0.00413002	0.00346293	0.00359614	0.00363273	0.00443064	0.00357804	0.00377585	0.00393215	0.00437818	0.00442061	0.00444636	0.00357765	0.00365494	0.00403722	0.0042055	0.00448105	0.003281	0.00370755	0.00361463	0.003802769	-0.03689978	86.10402	0.1656571	-5.572026	0.1287574	1.286584	0.1186388
5340	-4809.717	-4910.77	101.0521	0.30118	0.216391	0.0042406	0.00451547	0.00428192	0.0054644	0.00473553	0.00643361	0.00482355	0.00468588	0.00337606	0.00430986	0.00646142	0.00441411	0.00495833	0.00436667	0.00475811	0.00376596	0.00337701	0.00451671	0.00377342	0.0047448	0.00594909	0.00569316	0.00436126	0.00420905	0.00547574	0.00473338	0.00356087	0.00462819	0.00523795	0.00591199	0.00454729	0.00526624	0.004212634	-0.04809767	89.99778	0.05295957	-5.469667	0.004861907	10.89276	0.149101
5360	-4805.09	-4908.225	103.1348	0.29123	0.215418	0.00432002	0.00403931	0.00426575	0.00299858	0.00298984	0.00570846	0.00317463	0.00327351	0.00243634	0.00530954	0.00444547	0.0046727	0.00352674	0.00367538	0.00425071	0.00363982	0.00367845	0.00347255	0.00322934	0.00473974	0.00356507	0.00503317	0.00536196	0.00403512	0.00719839	0.00386996	0.00318792	0.00426229	0.00328892	0.00384585	0.00353077	0.0042509	0.003912297	-0.03005825	68.93784	0.077717	-5.543631	0.04765875	1.630698	0.2887018
5380	-4807.326	-4912.225	104.8983	0.246025	0.211128	0.00349109	0.00436716	0.00457877	0.00362603	0.00329677	0.00537314	0.00361112	0.00467744	0.00413549	0.0023258	0.00555617	0.00329057	0.00378895	0.00353594	0.00342663	0.00420525	0.00437111	0.00498046	0.00307496	0.0043132	0.00466708	0.00593741	0.00586126	0.00496464	0.00491009	0.00349747	0.00323287	0.00557672	0.00366024	0.0043726	0.00488411	0.00487163	0.00411981	-0.05223035	93.9597	0.0539782	-5.491948	0.001747855	30.88255	0.2017003
5400	-4809.013	-4912.127	103.1143	0.335621	0.224953	0.00473229	0.00562582	0.00484307	0.00450473	0.00509673	0.00533153	0.00396629	0.00503507	0.0028931	0.00367425	0.00773404	0.00409034	0.00666664	0.00627402	0.00440149	0.0050421	0.004738	0.00442397	0.00486054	0.00507489	0.00746356	0.00568851	0.00571924	0.0043827	0.00522624	0.00506807	0.00502029	0.00577869	0.00373905	0.0051693	0.00420749	0.00447368	0.004941374	-0.02156821	73.2539	0.07183204	-5.310112	0.05026383	1.4291	0.175898
5420	-4813.484	-4909.843	96.35911	0.253925	0.221392	0.00456852	0.00622513	0.00517173	0.00435468	0.00639633	0.006191	0.00397747	0.00535866	0.00306659	0.0054436	0.00883874	0.00480682	0.00409418	0.00459358	0.0033262	0.00712799	0.00493832	0.00494683	0.00467584	0.00857076	0.00486051	0.00597249	0.00523865	0.00441008	0.00369409	0.00568662	0.00458365	0.0048904	0.0043191	0.00345754	0.00376759	0.00494297	0.004767918	-0.04606404	86.60486	0.05550639	-5.345846	0.009442349	5.878452	0.2541878
5440	-4794.633	-4911.188	116.5555	0.302015	0.2115	0.00427811	0.00517207	0.0055497	0.00517411	0.00499332	0.00585659	0.00410027	0.00509841	0.00461359	0.00401211	0.00591852	0.00567452	0.00431572	0.00498145	0.00500235	0.00587615	0.00476189	0.00439112	0.00424452	0.00425652	0.00514584	0.00641659	0.00481498	0.0046465	0.00500587	0.0058224	0.00514829	0.00506267	0.00484166	0.00454835	0.00516829	0.00600885	0.004996555	-0.05001905	71.49207	0.1048781	-5.299007	0.05485906	1.911774	0.0945548
5460	-4809.495	-4909.17	99.67478	0.290493	0.223062	0.0049216	0.00377606	0.00574571	0.00330596	0.00359188	0.00585891	0.00350064	0.00581993	0.0033729	0.00446266	0.00428668	0.00390781	0.004331	0.00540147	0.00441852	0.00624738	0.0041197	0.00416657	0.00609977	0.00417657	0.00556695	0.00546627	0.00865295	0.00567454	0.00518489	0.00372931	0.00334498	0.0050346	0.00478582	0.0042853	0.00546409	0.00494606	0.004589127	-0.0165404	76.45744	0.06448027	-5.384066	0.04793987	1.345024	0.2157292
5480	-4821.258	-4917.405	96.14753	0.355971	0.243683	0.0043479	0.00469614	0.00463367	0.00407726	0.00491757	0.00518937	0.00436224	0.00578663	0.00459376	0.00417226	0.00528409	0.00281222	0.00504037	0.00562033	0.00399984	0.00675945	0.00396738	0.00428532	0.00568942	0.00397488	0.00608981	0.00372235	0.00376616	0.00802816	0.0067333	0.00417366	0.00509207	0.00844831	0.0039467	0.00369359	0.00414341	0.00462023	0.004914798	-0.04729489	91.30365	0.08773604	-5.315505	0.04044116	2.169474	0.1982647
5500	-4833.872	-4910.749	76.87749	0.270077	0.259129	0.00431622	0.00680529	0.0053501	0.00541173	0.0103993	0.00970563	0.00475852	0.00504843	0.00500844	0.0045809	0.00820201	0.0029817	0.00621338	0.00646679	0.00386646	0.00617318	0.00731215	0.00388498	0.00413707	0.00343888	0.0117154	0.00643248	0.00419387	0.00451968	0.00706893	0.00613438	0.0118266	0.00915483	0.00603823	0.00912798	0.00313465	0.00411744	0.005394751	-0.04708562	75.43218	0.10476	-5.222329	0.05767443	1.816404	0.3908518
5520	-4833.604	-4918.14	84.53544	0.317312	0.199595	0.00612388	0.00544347	0.00738858	0.00800624	0.00416879	0.00923072	0.00469706	0.00534814	0.0044081	0.00424105	0.00689221	0.00825157	0.00783967	0.00689911	0.00611268	0.00756763	0.00919137	0.0071081	0.00635497	0.00586531	0.00669338	0.00600425	0.00541713	0.00386997	0.00327657	0.00538932	0.00323703	0.00602676	0.00637484	0.00845488	0.00763079	0.00856585	0.006187039	-0.08157135	70.99841	0.1432507	-5.085299	0.06167934	2.322507	0.2611057
5540	-4829.482	-4900.667	71.18484	0.269871	0.239707	0.00802004	0.00574712	0.00782395	0.00562059	0.00652707	0.0100667	0.00628645	0.00571417	0.00462127	0.00646271	0.00700508	0.0046653	0.0112877	0.00752934	0.00850209	0.0177232	0.00748416	0.00688468	0.00785829	0.00602536	0.00624863	0.00782298	0.00529878	0.00834646	0.0125691	0.00488477	0.00604413	0.00993439	0.0170224	0.00497989	0.0125024	0.00845726	0.006989601	-0.03839965	78.36112	0.159931	-4.963332	0.1215313	1.315965	0.2981816
5560	-4801.647	-4909.094	107.4468	0.294771	0.239359	0.00657684	0.00513746	0.00507739	0.00578803	0.00516385	0.00652044	0.00470713	0.00761827	0.0043157	0.00503548	0.00606047	0.00538427	0.00737575	0.00593992	0.00570201	0.0057211	0.00501931	0.00497887	0.00474472	0.00639919	0.00600393	0.00736811	0.00546921	0.00716715	0.0054762	0.00627556	0.00519402	0.00580574	0.00564991	0.0064026	0.00669284	0.00711527	0.005625181	-0.0270107	66.86922	0.1119417	-5.180502	0.08493105	1.318031	0.1708729
5580	-4807.039	-4909.007	101.9682	0.275555	0.209085	0.00480803	0.00618308	0.00498957	0.00571702	0.00508745	0.00635854	0.00490429	0.0043231	0.00383167	0.00458537	0.00573511	0.00537526	0.00752481	0.00666869	0.0063712	0.00540748	0.00548451	0.00570216	0.00470251	0.00485202	0.0055566	0.0072995	0.00449144	0.00397491	0.00558601	0.0053487	0.0060528	0.00665157	0.00413878	0.00552687	0.00556471	0.00366702	0.005361435	0.001797545	66.97571	0.06999672	-5.228524	0.07179426	0.9749625	0.1633738
5600	-4798.739	-4920.713	121.9737	0.328702	0.21455	0.00654448	0.00450296	0.00555278	0.00521179	0.00517776	0.00639433	0.00478314	0.00529896	0.00498501	0.00557513	0.00491064	0.00495672	0.00545294	0.00513812	0.00539112	0.00531116	0.00520094	0.00501945	0.00487724	0.00583323	0.00603006	0.00592314	0.00507452	0.00430138	0.0055772	0.00535001	0.00554057	0.00459297	0.00544545	0.00443655	0.0055459	0.00551055	0.005335365	-0.06981973	68.77344	0.1457738	-5.233398	0.07595407	1.919236	0.09377232
5620	-4784.243	-4916.287	132.0443	0.288923	0.252528	0.00520264	0.00504218	0.00469001	0.00501405	0.00562054	0.00585671	0.00528573	0.00511781	0.00486949	0.00541499	0.00510014	0.0054167	0.00565662	0.00503396	0.00516809	0.00585255	0.00477272	0.00554544	0.00509871	0.00575016	0.00528133	0.00523511	0.00450136	0.00587594	0.00592975	0.00495122	0.00488056	0.00526155	0.00517235	0.00489141	0.00543326	0.00534169	0.005369729	-0.044446	66.27019	0.1288639	-5.226978	0.08441795	1.526499	0.09481324
5640	-4791.578	-4912.665	121.0869	0.304689	0.217003	0.00520737	0.00552058	0.00564871	0.0046892	0.00511441	0.00572024	0.00535981	0.00598175	0.00558999	0.00566105	0.00478495	0.00614691	0.00548851	0.00642247	0.00504164	0.00558344	0.00466572	0.00577589	0.00504843	0.00565812	0.00762819	0.00607915	0.00566398	0.00614842	0.00575412	0.00514843	0.00609439	0.00477215	0.00616886	0.00636154	0.00549401	0.00602876	0.005657807	-0.0222686	71.90188	0.02255913	-5.174719	0.0002905231	77.65003	0.1173024
5660	-4823.652	-4928.995	105.3426	0.273773	0.25147	0.00666878	0.0079714	0.00732231	0.00393697	0.00481941	0.00573244	0.00524116	0.0050953	0.00574814	0.00400134	0.00509066	0.00529949	0.00546941	0.00595394	0.00540567	0.00546556	0.00482961	0.00722168	0.0034165	0.00501539	0.00526364	0.00637271	0.00529067	0.00557186	0.00595976	0.00491995	0.00711398	0.00502097	0.00609253	0.00529579	0.00531744	0.0051342	0.005490038	-0.03272944	73.9573	0.03894418	-5.20482	0.006214741	6.26642	0.1686364
5680	-4813.421	-4912.643	99.22254	0.290422	0.219838	0.0050832	0.00530689	0.00598236	0.00353908	0.00683608	0.00626339	0.0037621	0.00572382	0.00432171	0.00443835	0.00770149	0.00434501	0.00561979	0.00653251	0.00609868	0.0062232	0.00492676	0.00485442	0.0030746	0.00652368	0.00663751	0.00580608	0.00456535	0.0049767	0.00463574	0.00448782	0.00463392	0.00722162	0.00505297	0.00508409	0.00479566	0.00472919	0.005464515	-0.04881306	66.22888	0.1497344	-5.20948	0.1009214	1.483674	0.1814208
5700	-4830.381	-4924.845	94.46365	0.246023	0.23527	0.00506117	0.0077185	0.0060521	0.00623139	0.00412191	0.00662824	0.0045378	0.00969716	0.00376146	0.00657647	0.00532767	0.00607872	0.00658801	0.00564682	0.0035821	0.00657826	0.00458731	0.00508692	0.00423699	0.00533762	0.00368334	0.00765068	0.00498872	0.00468588	0.00460099	0.00710775	0.00532452	0.00589388	0.00567182	0.00369638	0.00463506	0.00492754	0.005088426	-0.05096362	68.29817	0.1275367	-5.280787	0.07657306	1.665555	0.2282004
5720	-4819.684	-4918.634	98.94968	0.269766	0.215652	0.00649426	0.00443584	0.00546395	0.00598938	0.00490383	0.00743582	0.00549809	0.0046624	0.0045223	0.00405165	0.00652922	0.00469584	0.00807966	0.00658219	0.00523759	0.00610546	0.00562112	0.0059615	0.00366635	0.0039911	0.00554792	0.00700548	0.00704539	0.0072409	0.00549569	0.00649786	0.004339	0.00556499	0.00430356	0.00577706	0.00535227	0.00547922	0.005514285	-0.06618495	68.19234	0.1893334	-5.200413	0.1231485	1.53744	0.2221291
5740	-4817.111	-4912.23	95.11865	0.268148	0.224694	0.00529494	0.0044323	0.00497999	0.00502235	0.00485826	0.00554445	0.0045146	0.00373628	0.00376864	0.00550389	0.00830844	0.00387155	0.0062305	0.00458332	0.00418035	0.00548631	0.00737577	0.00428756	0.00573744	0.00417375	0.0070213	0.00844182	0.00841055	0.00517526	0.00414229	0.00581852	0.00513286	0.00514706	0.00466077	0.00441131	0.00292886	0.0057395	0.005156517	-0.03394791	75.04789	0.1157334	-5.267494	0.08178549	1.415085	0.2410402
5760	-4809.593	-4921.392	111.7985	0.291385	0.249253	0.00396533	0.0046905	0.00384556	0.00461184	0.00301987	0.00588842	0.00322542	0.00394076	0.00340054	0.00390555	0.00478557	0.0049924	0.00521013	0.00366588	0.00362823	0.00507947	0.00447248	0.00494276	0.00447544	0.00422914	0.00450383	0.00464454	0.00447847	0.00424061	0.00529859	0.00470145	0.00458489	0.00435904	0.00331668	0.00420478	0.00276528	0.00444486	0.00429613	-0.01662486	71.91779	0.09537038	-5.450041	0.07874551	1.211121	0.1649353
5780	-4804.874	-4913.193	108.3192	0.30599	0.222228	0.00441942	0.00405409	0.00401456	0.00374067	0.00372754	0.00515556	0.00275027	0.0039501	0.00399829	0.00478241	0.00496276	0.00486716	0.00533902	0.00373064	0.00496495	0.00464588	0.00487928	0.00558048	0.00402424	0.00455728	0.00577823	0.00578302	0.00348934	0.00436108	0.00450745	0.00455563	0.00368988	0.00526888	0.00429471	0.00429517	0.00415872	0.00296284	0.004078497	-0.04519432	74.62322	0.1172983	-5.502027	0.07210397	1.626794	0.1913064
